Date,JYSOC_Open,JYSOC_High,JYSOC_Low,JYSOC_Close,JYSOC_SMAVG (50)  on Close,JYSOC_SMAVG (100)  on Close,JYSOC_SMAVG (200)  on Close,JYSO2_Open,JYSO2_High,JYSO2_Low,JYSO2_Close,JYSO2_SMAVG (50)  on Close,JYSO2_SMAVG (100)  on Close,JYSO2_SMAVG (200)  on Close,JYSO5_Open,JYSO5_High,JYSO5_Low,JYSO5_Close,JYSO5_SMAVG (50)  on Close,JYSO5_SMAVG (100)  on Close,JYSO5_SMAVG (200)  on Close,JYSO10_Open,JYSO10_High,JYSO10_Low,JYSO10_Close,JYSO10_SMAVG (50)  on Close,JYSO10_SMAVG (100)  on Close,JYSO10_SMAVG (200)  on Close,JYSO30_Open,JYSO30_High,JYSO30_Low,JYSO30_Close,JYSO30_SMAVG (50)  on Close,JYSO30_SMAVG (100)  on Close,JYSO30_SMAVG (200)  on Close
2024-03-05,0.0425,0.045,0.0425,0.043,0.009538,-0.000244,-0.023358,0.25375,0.258796,0.24624,0.24625,0.220648,0.230781,0.174452,0.49375,0.502522,0.475,0.475,0.481056,0.521342,0.443176,0.8625,0.872509,0.8375,0.8375,0.867956,0.920524,0.834119,1.49625,1.506257,1.47,1.4775,1.495849,1.53753,1.408553
2024-03-06,0.045,0.051045,0.045,0.049,0.010168,0.000571,-0.022982,0.24625,0.257523,0.245,0.253745,0.221623,0.231143,0.175352,0.47625,0.488773,0.471241,0.478,0.481336,0.520497,0.44426,0.8425,0.853796,0.824985,0.836255,0.867706,0.918887,0.835263,1.47375,1.485057,1.455625,1.468755,1.4965,1.535518,1.410619
2024-03-07,0.04875,0.055009,0.048405,0.05375,0.011018,0.001434,-0.022588,0.255,0.266271,0.25125,0.26625,0.223373,0.231481,0.176327,0.48,0.505024,0.472496,0.50375,0.482686,0.51976,0.445504,0.8375,0.875013,0.831205,0.875,0.868781,0.917549,0.836613,1.468765,1.497538,1.466249,1.49375,1.498075,1.53388,1.412806
2024-03-08,0.05375,0.056251,0.049275,0.05125,0.011863,0.002271,-0.022205,0.27375,0.27625,0.261231,0.273245,0.225138,0.231726,0.177368,0.50875,0.528755,0.49,0.51,0.484161,0.518822,0.446817,0.87375,0.89375,0.852497,0.875,0.869856,0.915787,0.838008,1.5025,1.525504,1.484968,1.51125,1.499525,1.531968,1.415094
2024-03-11,0.05125,0.058774,0.05125,0.056,0.012712,0.003156,-0.021794,0.266,0.27251,0.259962,0.264995,0.226588,0.231938,0.178386,0.49875,0.519375,0.494588,0.505,0.485061,0.517947,0.448154,0.865,0.895028,0.858479,0.89125,0.870656,0.914374,0.839564,1.5025,1.538767,1.498989,1.535,1.500775,1.53038,1.417519
2024-03-12,0.05625,0.0575,0.0525,0.0525,0.013562,0.004011,-0.0214,0.2625,0.268751,0.252487,0.25375,0.227813,0.231951,0.179305,0.5025,0.515,0.486,0.4925,0.485886,0.516822,0.449329,0.88625,0.900011,0.875,0.8825,0.871426,0.912549,0.840952,1.53375,1.546258,1.52375,1.53,1.5021,1.528343,1.419844
2024-03-13,0.05125,0.0525,0.050965,0.050965,0.014402,0.004846,-0.021014,0.25375,0.261298,0.251241,0.26125,0.229213,0.232113,0.180299,0.49125,0.496304,0.482499,0.496245,0.486786,0.51581,0.45061,0.88,0.887506,0.8625,0.88375,0.872201,0.910824,0.842433,1.5275,1.535056,1.504988,1.526249,1.503325,1.52633,1.422306
2024-03-14,0.053365,0.055315,0.05,0.051,0.015511,0.005619,-0.020607,0.25625,0.265,0.251237,0.26375,0.230637,0.232326,0.181286,0.49,0.503751,0.4825,0.5025,0.487936,0.514797,0.4519,0.87875,0.897562,0.87616,0.8975,0.873551,0.909124,0.843927,1.51875,1.54,1.518684,1.534,1.504805,1.52462,1.424808
2024-03-15,0.05125,0.057505,0.05125,0.0525,0.016686,0.006394,-0.020182,0.25375,0.263819,0.248731,0.25375,0.232262,0.232401,0.182195,0.506245,0.508774,0.487499,0.495,0.489386,0.513591,0.4531,0.90625,0.906296,0.873746,0.885,0.875025,0.907174,0.845358,1.53625,1.562556,1.531999,1.54375,1.50703,1.522958,1.427245
2024-03-18,0.0525,0.058915,0.052166,0.056,0.017981,0.007141,-0.019712,0.25375,0.263858,0.243749,0.26375,0.234062,0.232513,0.183176,0.49375,0.502571,0.472505,0.4975,0.490811,0.512353,0.45435,0.87875,0.888801,0.84,0.8575,0.875825,0.904799,0.84667,1.5375,1.547,1.475,1.475,1.50778,1.520433,1.429389
2024-03-19,0.057555,0.07375,0.057036,0.0725,0.019631,0.008046,-0.01915,0.2525,0.281258,0.24996,0.281,0.236407,0.232411,0.184256,0.48375,0.51625,0.467492,0.51,0.492686,0.510753,0.455669,0.8575,0.861258,0.82998,0.85,0.87675,0.901812,0.847945,1.50875,1.512502,1.46375,1.4675,1.508705,1.51722,1.431458
2024-03-20,0.072,0.072615,0.072,0.07261,0.021303,0.008932,-0.018586,0.281,0.28125,0.269992,0.27,0.238681,0.23221,0.185306,0.494,0.495018,0.488724,0.494,0.494416,0.509081,0.456933,0.851,0.852503,0.851,0.851,0.877795,0.899059,0.84925,1.498755,1.498755,1.4675,1.498,1.51044,1.51475,1.433729
2024-03-21,0.07261,0.080025,0.07198,0.078805,0.023109,0.00987,-0.017992,0.27,0.313182,0.266188,0.31316,0.241969,0.232279,0.186572,0.4925,0.547096,0.492416,0.54125,0.497341,0.507718,0.458458,0.851,0.884671,0.850917,0.87967,0.879714,0.896506,0.850705,1.497515,1.515,1.4715,1.48448,1.51213,1.512008,1.435964
2024-03-22,0.0785,0.080533,0.076048,0.078775,0.024935,0.010808,-0.01738,0.29875,0.32125,0.298668,0.31875,0.245494,0.232542,0.187853,0.525,0.55,0.51875,0.54,0.500666,0.506618,0.459933,0.88,0.88625,0.86375,0.8725,0.882139,0.894293,0.852042,1.51375,1.526301,1.4725,1.4785,1.514225,1.509668,1.438125
2024-03-25,0.07625,0.080003,0.075625,0.07875,0.02676,0.011735,-0.016767,0.30875,0.318769,0.302481,0.3175,0.248944,0.232779,0.189146,0.52625,0.546257,0.511491,0.5435,0.504085,0.505528,0.461491,0.87375,0.883752,0.853741,0.8825,0.884814,0.892168,0.853549,1.5125,1.51882,1.494984,1.505,1.517225,1.50758,1.4405
2024-03-26,0.0785,0.078776,0.076249,0.0775,0.02856,0.012635,-0.016167,0.3075,0.308756,0.294957,0.29875,0.251682,0.232916,0.190371,0.51625,0.53425,0.504995,0.5285,0.50673,0.504501,0.463002,0.86375,0.879,0.854988,0.87,0.886714,0.890231,0.855024,1.515,1.530004,1.4875,1.494,1.51963,1.5057450000000001,1.442842
2024-03-27,0.0775,0.078773,0.076203,0.0775,0.03037,0.013535,-0.015567,0.29625,0.304764,0.289986,0.30225,0.254327,0.233014,0.191638,0.50875,0.521067,0.496245,0.5125,0.508581,0.503301,0.464496,0.861245,0.86217,0.84375,0.8525,0.887789,0.888206,0.856536,1.51125,1.51625,1.475,1.4765,1.521085,1.503923,1.445193
2024-03-28,0.0775,0.078773,0.077475,0.078,0.03212,0.014435,-0.014977,0.29,0.295,0.282497,0.28875,0.256327,0.233101,0.192857,0.49875,0.511257,0.483471,0.5075,0.509806,0.502251,0.465996,0.84875,0.85375,0.825,0.84125,0.887914,0.886381,0.858005,1.4975,1.5075,1.46,1.464,1.521115,1.502313,1.447493
2024-03-29,0.078,0.08,0.077475,0.079175,0.033878,0.01534,-0.014388,0.28625,0.291255,0.284998,0.289,0.258333,0.233229,0.194071,0.48625,0.498,0.4825,0.493745,0.51053,0.501051,0.467421,0.82875,0.848,0.821248,0.843755,0.887539,0.884606,0.859486,1.485,1.513784,1.471249,1.513735,1.520914,1.50155,1.449993
2024-04-01,0.07875,0.082291,0.07375,0.078115,0.035561,0.016221,-0.013803,0.28875,0.29875,0.28375,0.286255,0.260438,0.233291,0.195314,0.49125,0.511299,0.489584,0.495,0.51158,0.499738,0.468926,0.84,0.866276,0.838334,0.85,0.887659,0.882731,0.861086,1.5075,1.53625,1.506249,1.5205,1.521099,1.500592,1.452603
2024-04-02,0.0775,0.078782,0.0775,0.0775,0.037236,0.017096,-0.013223,0.28625,0.302538,0.286223,0.2975,0.262313,0.233379,0.196621,0.495,0.526254,0.493742,0.512495,0.512205,0.498363,0.470576,0.85,0.88625,0.842459,0.873755,0.887534,0.880756,0.862886,1.52125,1.570058,1.514891,1.56,1.521899,1.499568,1.455509
2024-04-03,0.07815,0.078773,0.076249,0.0775,0.038906,0.017958,-0.01263,0.29375,0.30125,0.291237,0.294,0.263517,0.233656,0.197872,0.50625,0.51875,0.49999,0.50875,0.51193,0.497463,0.472107,0.86625,0.8825,0.85748,0.87,0.886484,0.879468,0.864524,1.555,1.57625,1.5275,1.557,1.521914,1.49925,1.458263
2024-04-04,0.0775,0.078645,0.076745,0.078,0.040566,0.018838,-0.011999,0.29375,0.301,0.2925,0.298,0.264727,0.234136,0.1991,0.50875,0.518125,0.504996,0.515,0.511605,0.496813,0.473626,0.869995,0.885,0.866238,0.873,0.885169,0.878373,0.866132,1.56,1.568,1.53,1.55625,1.521239,1.49905,1.460988
2024-04-05,0.078,0.080023,0.077474,0.078535,0.042128,0.019719,-0.011368,0.296875,0.306414,0.29625,0.30625,0.266527,0.234719,0.200337,0.5125,0.537548,0.5075,0.53,0.512205,0.496513,0.475176,0.87125,0.885113,0.863746,0.881255,0.884769,0.877623,0.867751,1.56,1.570086,1.5225,1.55875,1.521139,1.499025,1.463676
2024-04-08,0.0775,0.079016,0.076042,0.079,0.043658,0.020596,-0.010735,0.30375,0.31143,0.30375,0.310005,0.268327,0.235619,0.201568,0.519375,0.553755,0.519375,0.551,0.513175,0.496686,0.476831,0.87,0.900026,0.87,0.8975,0.884544,0.877373,0.869439,1.54875,1.576296,1.545,1.55,1.520589,1.499263,1.466282
2024-04-09,0.079,0.0825,0.077491,0.08,0.045204,0.021496,-0.010091,0.31,0.322544,0.308688,0.316225,0.270152,0.236519,0.202843,0.532495,0.5625,0.526241,0.53375,0.51365,0.496648,0.478393,0.888755,0.90875,0.88125,0.89125,0.884044,0.876998,0.871082,1.573745,1.592503,1.55125,1.58,1.52064,1.499738,1.469019
2024-04-10,0.08,0.0825,0.077904,0.081875,0.046761,0.022405,-0.009438,0.316245,0.355,0.315,0.355,0.272802,0.237994,0.204345,0.537505,0.59125,0.533741,0.547,0.514565,0.497043,0.480053,0.894995,0.93751,0.891247,0.9,0.883844,0.877111,0.872839,1.583755,1.61375,1.56125,1.587,1.521005,1.50087,1.471811
2024-04-11,0.081875,0.087147,0.079988,0.086,0.048415,0.023365,-0.008763,0.3275,0.38375,0.327498,0.361245,0.275652,0.239506,0.205901,0.546875,0.6285,0.546229,0.61,0.517065,0.497881,0.482059,0.9,0.99375,0.899989,0.975,0.885744,0.877598,0.874982,1.58875,1.688842,1.58875,1.67,1.523929,1.502258,1.475092
2024-04-12,0.086,0.088,0.085,0.087865,0.050078,0.024394,-0.00808,0.36375,0.36925,0.344994,0.35625,0.278052,0.240956,0.20732,0.6,0.60851,0.57248,0.6,0.51879,0.498606,0.483878,0.97625,0.976262,0.943493,0.96,0.886744,0.877936,0.876932,1.68625,1.68877,1.622499,1.635,1.525704,1.503268,1.478086
2024-04-15,0.0875,0.088083,0.085834,0.0875,0.051718,0.025449,-0.007374,0.35125,0.377509,0.3475,0.3675,0.280352,0.242219,0.208758,0.5825,0.627503,0.57375,0.62375,0.520615,0.499093,0.485678,0.955,0.991252,0.944999,0.98625,0.887769,0.877936,0.87882,1.66,1.671255,1.645,1.66375,1.527604,1.504117,1.481023
2024-04-16,0.0875,0.090022,0.087466,0.09,0.053415,0.026524,-0.006668,0.358745,0.387511,0.358745,0.385,0.283202,0.243731,0.210253,0.585,0.632512,0.58375,0.63,0.52289,0.499818,0.487403,0.955,0.998755,0.954988,0.99625,0.889469,0.878217,0.880532,1.66375,1.683755,1.659,1.6715,1.530084,1.505158,1.483806
2024-04-17,0.09,0.095022,0.08875,0.09375,0.05514,0.027626,-0.005936,0.36625,0.38875,0.366236,0.376,0.285722,0.245254,0.211758,0.59875,0.630015,0.591245,0.608,0.52469,0.500361,0.489031,0.97125,0.990009,0.964981,0.977,0.890734,0.878297,0.882149,1.675,1.691285,1.649999,1.6775,1.532759,1.506183,1.486624
2024-04-18,0.09375,0.094108,0.093673,0.094,0.056895,0.028716,-0.005204,0.3725,0.38376,0.361226,0.38375,0.288472,0.247216,0.213314,0.6075,0.6275,0.586159,0.59,0.52609,0.501436,0.490543,0.97625,0.985,0.951221,0.9825,0.892184,0.879285,0.883686,1.6775,1.678751,1.64,1.65,1.534909,1.507807,1.489212
2024-04-19,0.094,0.095648,0.093746,0.094,0.058595,0.029761,-0.004471,0.36375,0.366251,0.342486,0.3525,0.290322,0.248616,0.214751,0.59,0.605005,0.55875,0.5975,0.52744,0.502248,0.492106,0.95625,0.971275,0.915,0.9485,0.892779,0.879582,0.885054,1.65375,1.667506,1.59875,1.615,1.536159,1.508608,1.491599
2024-04-22,0.09375,0.096298,0.093017,0.09625,0.060295,0.030824,-0.003728,0.34875,0.37626,0.348417,0.376,0.292642,0.250276,0.216256,0.581245,0.632502,0.581186,0.615,0.52914,0.503273,0.493637,0.9425,0.988503,0.9423,0.9715,0.893834,0.880097,0.88638,1.6375,1.672549,1.637375,1.63875,1.537859,1.509745,1.493949
2024-04-23,0.096,0.096861,0.095,0.095,0.06182,0.031874,-0.00299,0.3625,0.37625,0.362188,0.3725,0.294667,0.251963,0.217744,0.603,0.632509,0.597481,0.61875,0.53049,0.504336,0.495187,0.9725,0.995006,0.964976,0.98125,0.894509,0.880697,0.887755,1.66875,1.69627,1.6575,1.66375,1.539434,1.51097,1.496424
2024-04-24,0.095,0.096873,0.093997,0.094,0.063281,0.032914,-0.002258,0.36375,0.385011,0.361234,0.385,0.296767,0.253938,0.219369,0.59875,0.636255,0.597497,0.6335,0.532185,0.505946,0.496923,0.98125,1.002503,0.971239,1.0,0.895734,0.882035,0.889386,1.69125,1.695013,1.66625,1.67625,1.541584,1.51287,1.498974
2024-04-25,0.094,0.107511,0.093997,0.106275,0.064957,0.034076,-0.001476,0.3625,0.396,0.362487,0.395,0.299492,0.256076,0.221006,0.60875,0.6695,0.598722,0.66,0.534935,0.508008,0.498804,0.98625,1.04325,0.974957,1.03375,0.898209,0.883985,0.89123,1.683125,1.720001,1.674,1.7075,1.544634,1.515558,1.501718
2024-04-26,0.10125,0.107185,0.0965,0.097075,0.066449,0.035147,-0.000753,0.37875,0.37875,0.352428,0.366,0.301552,0.257198,0.222493,0.61125,0.632511,0.585015,0.61126,0.5365,0.508383,0.500429,1.01875,1.0225,0.961245,0.97782,0.899306,0.88405,0.892781,1.7225,1.727518,1.6335,1.645,1.546484,1.516558,1.504156
2024-04-29,0.0971,0.0971,0.094724,0.097075,0.06793,0.036205,-3.1e-05,0.35375,0.3585,0.351527,0.35375,0.303367,0.257973,0.223968,0.593,0.59775,0.590435,0.593,0.53781,0.508188,0.502176,0.97125,0.976,0.969013,0.971,0.900476,0.883573,0.894686,1.6675,1.671625,1.66468,1.66625,1.548885,1.517058,1.507099
2024-04-30,0.097075,0.1,0.091925,0.09875,0.06943,0.037243,0.000691,0.35375,0.358854,0.347495,0.35875,0.305202,0.259036,0.225481,0.593,0.62,0.574998,0.6135,0.539555,0.508548,0.504006,0.971,0.984,0.945994,0.97875,0.902,0.883523,0.896568,1.66625,1.68,1.63875,1.6575,1.551809,1.51777,1.509949
2024-05-01,0.09875,0.100085,0.096243,0.099,0.070929,0.038242,0.001418,0.35,0.367573,0.349978,0.356,0.306997,0.260346,0.226993,0.58875,0.612517,0.58,0.60375,0.541155,0.509273,0.505762,0.9675,0.981054,0.958749,0.97125,0.903476,0.883898,0.898336,1.66,1.69003,1.649,1.655,1.554784,1.518908,1.512643
2024-05-02,0.099,0.102522,0.098,0.1025,0.072429,0.039162,0.002168,0.35625,0.376256,0.35,0.37625,0.309297,0.261871,0.228593,0.59,0.617501,0.579993,0.6035,0.542975,0.510146,0.507523,0.96375,0.98375,0.952497,0.97,0.90515,0.88456,0.900111,1.67375,1.697598,1.662475,1.6625,1.558109,1.520683,1.515449
2024-05-03,0.1025,0.102524,0.101954,0.102,0.073819,0.039995,0.002915,0.375,0.375031,0.374833,0.375,0.311557,0.263458,0.230174,0.594,0.61375,0.594,0.594,0.544575,0.510998,0.509237,0.97,0.98,0.97,0.97,0.90679,0.885373,0.901911,1.691,1.691268,1.673528,1.691,1.562004,1.522955,1.518442
2024-05-06,0.1025,0.104167,0.09625,0.1025,0.075194,0.04083,0.003665,0.36,0.362708,0.35375,0.36,0.313657,0.264608,0.231599,0.594,0.596708,0.58775,0.594,0.54653,0.511638,0.510644,0.97,0.972708,0.96375,0.97,0.909065,0.88606,0.903143,1.69,1.692833,1.68125,1.691,1.566524,1.52529,1.520922
