Date,SHIF1Y_Open,SHIF1Y_High,SHIF1Y_Low,SHIF1Y_Close,SHIF1Y_SMAVG (50)  on Close,SHIF1Y_SMAVG (100)  on Close,SHIF1Y_SMAVG (200)  on Close,SHIF3M_Open,SHIF3M_High,SHIF3M_Low,SHIF3M_Close,SHIF3M_SMAVG (50)  on Close,SHIF3M_SMAVG (100)  on Close,SHIF3M_SMAVG (200)  on Close
2006-12-13,3.0013,3.0013,3.0013,3.0013,,,,2.808,2.808,2.808,2.808,,,
2006-12-14,3.0014,3.0014,3.0014,3.0014,2.9744,,,2.8079,2.8079,2.8079,2.8079,2.7226,,
2006-12-15,3.0015,3.0015,3.0015,3.0015,2.9754,,,2.8073,2.8073,2.8073,2.8073,2.7265,,
2006-12-18,3.0016,3.0016,3.0016,3.0016,2.9763,,,2.8076,2.8076,2.8076,2.8076,2.7302,,
2006-12-19,3.0017,3.0017,3.0017,3.0017,2.9773,,,2.8072,2.8072,2.8072,2.8072,2.7337,,
2006-12-20,3.0017,3.0017,3.0017,3.0017,2.9782,,,2.8066,2.8066,2.8066,2.8066,2.7371,,
2006-12-21,3.0018,3.0018,3.0018,3.0018,2.9791,,,2.8069,2.8069,2.8069,2.8069,2.7405,,
2006-12-22,3.0019,3.0019,3.0019,3.0019,2.9801,,,2.807,2.807,2.807,2.807,2.7438,,
2006-12-25,3.0019,3.0019,3.0019,3.0019,2.981,,,2.8072,2.8072,2.8072,2.8072,2.747,,
2006-12-26,3.002,3.002,3.002,3.002,2.982,,,2.8073,2.8073,2.8073,2.8073,2.7502,,
2006-12-27,3.002,3.002,3.002,3.002,2.9829,,,2.8076,2.8076,2.8076,2.8076,2.7534,,
2006-12-28,3.002,3.002,3.002,3.002,2.9838,,,2.8079,2.8079,2.8079,2.8079,2.7566,,
2006-12-29,3.002,3.002,3.002,3.002,2.9848,,,2.808,2.808,2.808,2.808,2.7598,,
2006-12-30,3.0021,3.0021,3.0021,3.0021,2.9857,,,2.8081,2.8081,2.8081,2.8081,2.763,,
2006-12-31,3.0021,3.0021,3.0021,3.0021,2.9866,,,2.8082,2.8082,2.8082,2.8082,2.7662,,
2007-01-04,3.0022,3.0022,3.0022,3.0022,2.9876,,,2.8077,2.8077,2.8077,2.8077,2.7694,,
2007-01-05,3.0023,3.0023,3.0023,3.0023,2.9885,,,2.8079,2.8079,2.8079,2.8079,2.7726,,
2007-01-08,3.0023,3.0023,3.0023,3.0023,2.9894,,,2.808,2.808,2.808,2.808,2.7758,,
2007-01-09,3.0024,3.0024,3.0024,3.0024,2.9904,,,2.8083,2.8083,2.8083,2.8083,2.779,,
2007-01-10,3.0025,3.0025,3.0025,3.0025,2.9913,,,2.8082,2.8082,2.8082,2.8082,2.7822,,
2007-01-11,3.0024,3.0024,3.0024,3.0024,2.9923,,,2.8081,2.8081,2.8081,2.8081,2.7854,,
2007-01-12,3.0024,3.0024,3.0024,3.0024,2.9932,,,2.8079,2.8079,2.8079,2.8079,2.7886,,
2007-01-15,3.0024,3.0024,3.0024,3.0024,2.9941,,,2.8078,2.8078,2.8078,2.8078,2.7918,,
2007-01-16,3.0024,3.0024,3.0024,3.0024,2.9951,,,2.8079,2.8079,2.8079,2.8079,2.7948,,
2007-01-17,3.0024,3.0024,3.0024,3.0024,2.996,,,2.8079,2.8079,2.8079,2.8079,2.7973,,
2007-01-18,3.0024,3.0024,3.0024,3.0024,2.9968,,,2.808,2.808,2.808,2.808,2.7993,,
2007-01-19,3.0024,3.0024,3.0024,3.0024,2.9976,,,2.808,2.808,2.808,2.808,2.801,,
2007-01-22,3.0024,3.0024,3.0024,3.0024,2.9984,,,2.8081,2.8081,2.8081,2.8081,2.8024,,
2007-01-23,3.0024,3.0024,3.0024,3.0024,2.999,,,2.8081,2.8081,2.8081,2.8081,2.8034,,
2007-01-24,3.0024,3.0024,3.0024,3.0024,2.9995,,,2.8082,2.8082,2.8082,2.8082,2.8042,,
2007-01-25,3.0025,3.0025,3.0025,3.0025,2.9999,,,2.8082,2.8082,2.8082,2.8082,2.8048,,
2007-01-26,3.0025,3.0025,3.0025,3.0025,3.0003,,,2.8082,2.8082,2.8082,2.8082,2.8055,,
2007-01-29,3.0025,3.0025,3.0025,3.0025,3.0007,,,2.8082,2.8082,2.8082,2.8082,2.8061,,
2007-01-30,3.0025,3.0025,3.0025,3.0025,3.001,,,2.8083,2.8083,2.8083,2.8083,2.8066,,
2007-01-31,3.0025,3.0025,3.0025,3.0025,3.0012,,,2.8083,2.8083,2.8083,2.8083,2.807,,
2007-02-01,3.0025,3.0025,3.0025,3.0025,3.0014,,,2.8083,2.8083,2.8083,2.8083,2.8073,,
2007-02-02,3.0025,3.0025,3.0025,3.0025,3.0015,,,2.8083,2.8083,2.8083,2.8083,2.8076,,
2007-02-05,3.0025,3.0025,3.0025,3.0025,3.0017,,,2.8084,2.8084,2.8084,2.8084,2.8077,,
2007-02-06,3.0025,3.0025,3.0025,3.0025,3.0018,,,2.8085,2.8085,2.8085,2.8085,2.8078,,
2007-02-07,3.0025,3.0025,3.0025,3.0025,3.0018,,,2.8153,2.8153,2.8153,2.8153,2.8081,,
2007-02-08,3.0025,3.0025,3.0025,3.0025,3.0019,,,2.8204,2.8204,2.8204,2.8204,2.8084,,
2007-02-09,3.0025,3.0025,3.0025,3.0025,3.002,,,2.8433,2.8433,2.8433,2.8433,2.8092,,
2007-02-12,3.0026,3.0026,3.0026,3.0026,3.002,,,2.8757,2.8757,2.8757,2.8757,2.8105,,
2007-02-13,3.0026,3.0026,3.0026,3.0026,3.0021,,,2.8745,2.8745,2.8745,2.8745,2.8118,,
2007-02-14,3.0027,3.0027,3.0027,3.0027,3.0021,,,2.8772,2.8772,2.8772,2.8772,2.8132,,
2007-02-15,3.0027,3.0027,3.0027,3.0027,3.0022,,,2.8792,2.8792,2.8792,2.8792,2.8146,,
2007-02-16,3.0027,3.0027,3.0027,3.0027,3.0022,,,2.8727,2.8727,2.8727,2.8727,2.8158,,
2007-02-26,3.0028,3.0028,3.0028,3.0028,3.0022,,,2.8637,2.8637,2.8637,2.8637,2.8169,,
2007-02-27,3.0028,3.0028,3.0028,3.0028,3.0023,,,2.8616,2.8616,2.8616,2.8616,2.818,,
2007-02-28,3.0028,3.0028,3.0028,3.0028,3.0023,,,2.8539,2.8539,2.8539,2.8539,2.8189,,
2007-03-01,3.0028,3.0028,3.0028,3.0028,3.0023,,,2.8468,2.8468,2.8468,2.8468,2.8197,,
2007-03-02,3.0028,3.0028,3.0028,3.0028,3.0023,2.9884,,2.8394,2.8394,2.8394,2.8394,2.8203,2.7714,
2007-03-05,3.0028,3.0028,3.0028,3.0028,3.0024,2.9889,,2.8332,2.8332,2.8332,2.8332,2.8208,2.7737,
2007-03-06,3.0028,3.0028,3.0028,3.0028,3.0024,2.9894,,2.8292,2.8292,2.8292,2.8292,2.8213,2.7757,
2007-03-07,3.0028,3.0028,3.0028,3.0028,3.0024,2.9898,,2.8247,2.8247,2.8247,2.8247,2.8216,2.7776,
2007-03-08,3.0028,3.0028,3.0028,3.0028,3.0024,2.9903,,2.8231,2.8231,2.8231,2.8231,2.8219,2.7795,
2007-03-09,3.0028,3.0028,3.0028,3.0028,3.0025,2.9908,,2.8217,2.8217,2.8217,2.8217,2.8222,2.7814,
2007-03-12,3.0028,3.0028,3.0028,3.0028,3.0025,2.9913,,2.8215,2.8215,2.8215,2.8215,2.8225,2.7832,
2007-03-13,3.0151,3.0151,3.0151,3.0151,3.0027,2.9919,,2.8211,2.8211,2.8211,2.8211,2.8228,2.7849,
2007-03-14,3.0302,3.0302,3.0302,3.0302,3.0033,2.9926,,2.8203,2.8203,2.8203,2.8203,2.8231,2.7866,
2007-03-15,3.0455,3.0455,3.0455,3.0455,3.0042,2.9935,,2.821,2.821,2.821,2.821,2.8233,2.7884,
2007-03-16,3.0533,3.0533,3.0533,3.0533,3.0052,2.9945,,2.8214,2.8214,2.8214,2.8214,2.8236,2.7901,
2007-03-19,3.079,3.079,3.079,3.079,3.0067,2.9957,,2.8335,2.8335,2.8335,2.8335,2.8241,2.7919,
2007-03-20,3.0967,3.0967,3.0967,3.0967,3.0086,2.9972,,2.8357,2.8357,2.8357,2.8357,2.8247,2.7938,
2007-03-21,3.1096,3.1096,3.1096,3.1096,3.0108,2.9987,,2.8401,2.8401,2.8401,2.8401,2.8253,2.7957,
2007-03-22,3.1202,3.1202,3.1202,3.1202,3.0131,3.0004,,2.8447,2.8447,2.8447,2.8447,2.826,2.7977,
2007-03-23,3.1304,3.1304,3.1304,3.1304,3.0157,3.0021,,2.848,2.848,2.848,2.848,2.8268,2.7997,
2007-03-26,3.1386,3.1386,3.1386,3.1386,3.0184,3.0039,,2.8499,2.8499,2.8499,2.8499,2.8277,2.8017,
2007-03-27,3.1504,3.1504,3.1504,3.1504,3.0214,3.0059,,2.854,2.854,2.854,2.854,2.8286,2.8038,
2007-03-28,3.1589,3.1589,3.1589,3.1589,3.0245,3.0079,,2.8574,2.8574,2.8574,2.8574,2.8296,2.8059,
2007-03-29,3.1665,3.1665,3.1665,3.1665,3.0278,3.01,,2.8592,2.8592,2.8592,2.8592,2.8306,2.808,
2007-03-30,3.1783,3.1783,3.1783,3.1783,3.0313,3.0123,,2.861,2.861,2.861,2.861,2.8317,2.8101,
2007-04-02,3.1841,3.1841,3.1841,3.1841,3.035,3.0146,,2.8643,2.8643,2.8643,2.8643,2.8328,2.8123,
2007-04-03,3.188,3.188,3.188,3.188,3.0387,3.0169,,2.8643,2.8643,2.8643,2.8643,2.8339,2.8144,
2007-04-04,3.19,3.19,3.19,3.19,3.0424,3.0192,,2.8652,2.8652,2.8652,2.8652,2.8351,2.8162,
2007-04-05,3.1907,3.1907,3.1907,3.1907,3.0462,3.0215,,2.8656,2.8656,2.8656,2.8656,2.8362,2.8178,
2007-04-06,3.1943,3.1943,3.1943,3.1943,3.05,3.0238,,2.8695,2.8695,2.8695,2.8695,2.8374,2.8192,
2007-04-09,3.1973,3.1973,3.1973,3.1973,3.0539,3.0261,,2.8779,2.8779,2.8779,2.8779,2.8388,2.8206,
2007-04-10,3.2003,3.2003,3.2003,3.2003,3.0579,3.0284,,2.8822,2.8822,2.8822,2.8822,2.8403,2.8219,
2007-04-11,3.2032,3.2032,3.2032,3.2032,3.0619,3.0307,,2.8873,2.8873,2.8873,2.8873,2.8419,2.823,
2007-04-12,3.2051,3.2051,3.2051,3.2051,3.0659,3.0329,,2.8894,2.8894,2.8894,2.8894,2.8435,2.8242,
2007-04-13,3.2054,3.2054,3.2054,3.2054,3.07,3.0352,,2.8904,2.8904,2.8904,2.8904,2.8452,2.8253,
2007-04-16,3.2071,3.2071,3.2071,3.2071,3.0741,3.0374,,2.8932,2.8932,2.8932,2.8932,2.8469,2.8265,
2007-04-17,3.2091,3.2091,3.2091,3.2091,3.0782,3.0396,,2.9016,2.9016,2.9016,2.9016,2.8487,2.8277,
2007-04-18,3.2097,3.2097,3.2097,3.2097,3.0824,3.0418,,2.9049,2.9049,2.9049,2.9049,2.8507,2.8288,
2007-04-19,3.2128,3.2128,3.2128,3.2128,3.0866,3.044,,2.9379,2.9379,2.9379,2.9379,2.8533,2.8303,
2007-04-20,3.2163,3.2163,3.2163,3.2163,3.0909,3.0462,,2.9532,2.9532,2.9532,2.9532,2.8562,2.8319,
2007-04-23,3.219,3.219,3.219,3.219,3.0952,3.0484,,2.9651,2.9651,2.9651,2.9651,2.8593,2.8335,
2007-04-24,3.2213,3.2213,3.2213,3.2213,3.0996,3.0507,,2.9721,2.9721,2.9721,2.9721,2.8626,2.8352,
2007-04-25,3.2232,3.2232,3.2232,3.2232,3.104,3.0529,,2.976,2.976,2.976,2.976,2.8658,2.8369,
2007-04-26,3.2225,3.2225,3.2225,3.2225,3.1084,3.0551,,2.9737,2.9737,2.9737,2.9737,2.8688,2.8386,
2007-04-27,3.2216,3.2216,3.2216,3.2216,3.1128,3.0574,,2.9745,2.9745,2.9745,2.9745,2.8715,2.8403,
2007-04-30,3.2147,3.2147,3.2147,3.2147,3.117,3.0595,,2.9574,2.9574,2.9574,2.9574,2.8731,2.8418,
2007-05-08,3.2142,3.2142,3.2142,3.2142,3.1212,3.0617,,2.955,2.955,2.955,2.955,2.8747,2.8433,
2007-05-09,3.2137,3.2137,3.2137,3.2137,3.1255,3.0638,,2.9532,2.9532,2.9532,2.9532,2.8762,2.8447,
2007-05-10,3.2152,3.2152,3.2152,3.2152,3.1297,3.0659,,2.9553,2.9553,2.9553,2.9553,2.8778,2.8462,
2007-05-11,3.2172,3.2172,3.2172,3.2172,3.134,3.0681,,2.959,2.959,2.959,2.959,2.8795,2.8477,
2007-05-14,3.2186,3.2186,3.2186,3.2186,3.1383,3.0703,,2.9699,2.9699,2.9699,2.9699,2.8816,2.8493,
2007-05-15,3.2193,3.2193,3.2193,3.2193,3.1426,3.0724,,2.9695,2.9695,2.9695,2.9695,2.8838,2.8509,
2007-05-16,3.223,3.223,3.223,3.223,3.147,3.0747,,2.9669,2.9669,2.9669,2.9669,2.886,2.8525,
2007-05-17,3.222,3.222,3.222,3.222,3.1514,3.0769,,2.9634,2.9634,2.9634,2.9634,2.8884,2.854,
2007-05-18,3.2215,3.2215,3.2215,3.2215,3.1558,3.0791,,2.9629,2.9629,2.9629,2.9629,2.8908,2.8556,
2007-05-21,3.2614,3.2614,3.2614,3.2614,3.161,3.0817,,2.9826,2.9826,2.9826,2.9826,2.8938,2.8573,
2007-05-22,3.3003,3.3003,3.3003,3.3003,3.1669,3.0847,,3.0017,3.0017,3.0017,3.0017,2.8973,2.8593,
2007-05-23,3.3322,3.3322,3.3322,3.3322,3.1735,3.088,,3.0196,3.0196,3.0196,3.0196,2.9012,2.8614,
2007-05-24,3.3608,3.3608,3.3608,3.3608,3.1807,3.0916,,3.0327,3.0327,3.0327,3.0327,2.9054,2.8636,
2007-05-25,3.3722,3.3722,3.3722,3.3722,3.1881,3.0953,,3.038,3.038,3.038,3.038,2.9097,2.866,
2007-05-28,3.3848,3.3848,3.3848,3.3848,3.1957,3.0991,,3.0424,3.0424,3.0424,3.0424,2.9141,2.8683,
2007-05-29,3.3914,3.3914,3.3914,3.3914,3.2032,3.103,,3.0445,3.0445,3.0445,3.0445,2.9186,2.8707,
2007-05-30,3.3954,3.3954,3.3954,3.3954,3.2105,3.1069,,3.0459,3.0459,3.0459,3.0459,2.9231,2.8731,
2007-05-31,3.3985,3.3985,3.3985,3.3985,3.2176,3.1109,,3.0472,3.0472,3.0472,3.0472,2.9276,2.8755,
2007-06-01,3.3993,3.3993,3.3993,3.3993,3.2245,3.1149,,3.0472,3.0472,3.0472,3.0472,2.9321,2.8779,
2007-06-04,3.3999,3.3999,3.3999,3.3999,3.2309,3.1188,,3.0502,3.0502,3.0502,3.0502,2.9365,2.8803,
2007-06-05,3.4028,3.4028,3.4028,3.4028,3.237,3.1228,,3.0519,3.0519,3.0519,3.0519,2.9408,2.8827,
2007-06-06,3.4043,3.4043,3.4043,3.4043,3.2429,3.1269,,3.0544,3.0544,3.0544,3.0544,2.9451,2.8852,
2007-06-07,3.4073,3.4073,3.4073,3.4073,3.2487,3.1309,,3.0501,3.0501,3.0501,3.0501,2.9492,2.8876,
2007-06-08,3.4088,3.4088,3.4088,3.4088,3.2543,3.135,,3.0486,3.0486,3.0486,3.0486,2.9532,2.89,
2007-06-11,3.4098,3.4098,3.4098,3.4098,3.2597,3.1391,,3.0495,3.0495,3.0495,3.0495,2.9572,2.8924,
2007-06-12,3.4112,3.4112,3.4112,3.4112,3.2649,3.1431,,3.0503,3.0503,3.0503,3.0503,2.9611,2.8948,
2007-06-13,3.4139,3.4139,3.4139,3.4139,3.27,3.1473,,3.0522,3.0522,3.0522,3.0522,2.965,2.8973,
2007-06-14,3.4167,3.4167,3.4167,3.4167,3.275,3.1514,,3.0553,3.0553,3.0553,3.0553,2.9689,2.8998,
2007-06-15,3.4202,3.4202,3.4202,3.4202,3.2798,3.1556,,3.0573,3.0573,3.0573,3.0573,2.9728,2.9023,
2007-06-18,3.4202,3.4202,3.4202,3.4202,3.2846,3.1598,,3.0585,3.0585,3.0585,3.0585,2.9767,2.9048,
2007-06-19,3.4203,3.4203,3.4203,3.4203,3.2892,3.1639,,3.061,3.061,3.061,3.061,2.9807,2.9073,
2007-06-20,3.4214,3.4214,3.4214,3.4214,3.2938,3.1681,,3.0633,3.0633,3.0633,3.0633,2.9846,2.9098,
2007-06-21,3.4246,3.4246,3.4246,3.4246,3.2985,3.1723,,3.0664,3.0664,3.0664,3.0664,2.9886,2.9124,
2007-06-22,3.4286,3.4286,3.4286,3.4286,3.3032,3.1766,,3.0708,3.0708,3.0708,3.0708,2.9927,2.9151,
2007-06-25,3.4307,3.4307,3.4307,3.4307,3.3079,3.1809,,3.0766,3.0766,3.0766,3.0766,2.9966,2.9177,
2007-06-26,3.434,3.434,3.434,3.434,3.3125,3.1852,,3.0781,3.0781,3.0781,3.0781,3.0006,2.9204,
2007-06-27,3.4359,3.4359,3.4359,3.4359,3.3172,3.1895,,3.078,3.078,3.078,3.078,3.0044,2.9231,
2007-06-28,3.4404,3.4404,3.4404,3.4404,3.3219,3.1939,,3.0827,3.0827,3.0827,3.0827,3.0082,2.9259,
2007-06-29,3.4447,3.4447,3.4447,3.4447,3.3267,3.1983,,3.0868,3.0868,3.0868,3.0868,3.0122,2.9287,
2007-07-02,3.4477,3.4477,3.4477,3.4477,3.3315,3.2028,,3.1032,3.1032,3.1032,3.1032,3.0164,2.9316,
2007-07-03,3.4516,3.4516,3.4516,3.4516,3.3363,3.2073,,3.1051,3.1051,3.1051,3.1051,3.0204,2.9346,
2007-07-04,3.4555,3.4555,3.4555,3.4555,3.3413,3.2118,,3.1073,3.1073,3.1073,3.1073,3.0245,2.9376,
2007-07-05,3.4595,3.4595,3.4595,3.4595,3.3462,3.2164,,3.1094,3.1094,3.1094,3.1094,3.0279,2.9406,
2007-07-06,3.4627,3.4627,3.4627,3.4627,3.3511,3.221,,3.1135,3.1135,3.1135,3.1135,3.0311,2.9436,
2007-07-09,3.4662,3.4662,3.4662,3.4662,3.3561,3.2256,,3.1236,3.1236,3.1236,3.1236,3.0343,2.9468,
2007-07-10,3.4691,3.4691,3.4691,3.4691,3.361,3.2303,,3.1241,3.1241,3.1241,3.1241,3.0373,2.95,
2007-07-11,3.4725,3.4725,3.4725,3.4725,3.366,3.235,,3.1326,3.1326,3.1326,3.1326,3.0405,2.9531,
2007-07-12,3.4757,3.4757,3.4757,3.4757,3.3711,3.2397,,3.1339,3.1339,3.1339,3.1339,3.0437,2.9563,
2007-07-13,3.477,3.477,3.477,3.477,3.3762,3.2445,,3.1376,3.1376,3.1376,3.1376,3.0469,2.9592,
2007-07-16,3.4811,3.4811,3.4811,3.4811,3.3815,3.2493,,3.1394,3.1394,3.1394,3.1394,3.0506,2.9618,
2007-07-17,3.483,3.483,3.483,3.483,3.3869,3.2541,,3.1408,3.1408,3.1408,3.1408,3.0543,2.9645,
2007-07-18,3.4852,3.4852,3.4852,3.4852,3.3923,3.2589,,3.1421,3.1421,3.1421,3.1421,3.0581,2.9672,
2007-07-19,3.486,3.486,3.486,3.486,3.3977,3.2637,,3.1422,3.1422,3.1422,3.1422,3.0618,2.9698,
2007-07-20,3.4866,3.4866,3.4866,3.4866,3.4031,3.2686,,3.1421,3.1421,3.1421,3.1421,3.0655,2.9725,
2007-07-23,3.5429,3.5429,3.5429,3.5429,3.4096,3.274,,3.167,3.167,3.167,3.167,3.0694,2.9755,
2007-07-24,3.5659,3.5659,3.5659,3.5659,3.4165,3.2796,,3.1822,3.1822,3.1822,3.1822,3.0737,2.9787,
2007-07-25,3.5786,3.5786,3.5786,3.5786,3.4236,3.2853,,3.1883,3.1883,3.1883,3.1883,3.0781,2.9821,
2007-07-26,3.5861,3.5861,3.5861,3.5861,3.4309,3.2912,,3.1904,3.1904,3.1904,3.1904,3.0826,2.9855,
2007-07-27,3.588,3.588,3.588,3.588,3.4383,3.297,3.1427,3.1934,3.1934,3.1934,3.1934,3.0872,2.989,2.8802
2007-07-30,3.5907,3.5907,3.5907,3.5907,3.4448,3.3029,3.1459,3.1938,3.1938,3.1938,3.1938,3.0915,2.9926,2.8832
2007-07-31,3.5931,3.5931,3.5931,3.5931,3.4507,3.3088,3.1491,3.1924,3.1924,3.1924,3.1924,3.0953,2.9963,2.886
2007-08-01,3.597,3.597,3.597,3.597,3.456,3.3148,3.1523,3.1948,3.1948,3.1948,3.1948,3.0988,3.0,2.8888
2007-08-02,3.5992,3.5992,3.5992,3.5992,3.4608,3.3207,3.1555,3.193,3.193,3.193,3.193,3.102,3.0037,2.8916
2007-08-03,3.6011,3.6011,3.6011,3.6011,3.4653,3.3267,3.1587,3.1941,3.1941,3.1941,3.1941,3.1051,3.0074,2.8944
2007-08-06,3.6013,3.6013,3.6013,3.6013,3.4697,3.3327,3.162,3.1944,3.1944,3.1944,3.1944,3.1082,3.0111,2.8971
2007-08-07,3.6009,3.6009,3.6009,3.6009,3.4739,3.3385,3.1652,3.1934,3.1934,3.1934,3.1934,3.1111,3.0148,2.8999
2007-08-08,3.6038,3.6038,3.6038,3.6038,3.478,3.3443,3.1685,3.1947,3.1947,3.1947,3.1947,3.1141,3.0186,2.9026
2007-08-09,3.6026,3.6026,3.6026,3.6026,3.4821,3.3498,3.1717,3.1957,3.1957,3.1957,3.1957,3.1171,3.0223,2.9053
2007-08-10,3.6016,3.6016,3.6016,3.6016,3.4862,3.3553,3.1749,3.1969,3.1969,3.1969,3.1969,3.1201,3.0261,2.9081
2007-08-13,3.6023,3.6023,3.6023,3.6023,3.4902,3.3606,3.1782,3.1976,3.1976,3.1976,3.1976,3.123,3.0297,2.9108
2007-08-14,3.6032,3.6032,3.6032,3.6032,3.4942,3.3656,3.1814,3.1978,3.1978,3.1978,3.1978,3.1259,3.0334,2.9136
2007-08-15,3.6045,3.6045,3.6045,3.6045,3.4982,3.3706,3.1846,3.1986,3.1986,3.1986,3.1986,3.1288,3.0369,2.9163
2007-08-16,3.6052,3.6052,3.6052,3.6052,3.5022,3.3754,3.1879,3.1998,3.1998,3.1998,3.1998,3.1318,3.0405,2.9191
2007-08-17,3.6057,3.6057,3.6057,3.6057,3.5061,3.3802,3.1911,3.2004,3.2004,3.2004,3.2004,3.1348,3.044,2.9219
2007-08-20,3.6069,3.6069,3.6069,3.6069,3.5101,3.3849,3.1944,3.201,3.201,3.201,3.201,3.1379,3.0475,2.9246
2007-08-21,3.6061,3.6061,3.6061,3.6061,3.514,3.3894,3.1977,3.2013,3.2013,3.2013,3.2013,3.1409,3.051,2.9274
2007-08-22,3.6741,3.6741,3.6741,3.6741,3.5192,3.3946,3.2012,3.248,3.248,3.248,3.248,3.1448,3.0549,2.9304
2007-08-23,3.6955,3.6955,3.6955,3.6955,3.5247,3.3999,3.2049,3.2537,3.2537,3.2537,3.2537,3.1488,3.0589,2.9334
2007-08-24,3.7078,3.7078,3.7078,3.7078,3.5305,3.4052,3.2087,3.2591,3.2591,3.2591,3.2591,3.1528,3.0628,2.9365
2007-08-27,3.7188,3.7188,3.7188,3.7188,3.5365,3.4105,3.2125,3.2607,3.2607,3.2607,3.2607,3.1569,3.0668,2.9395
2007-08-28,3.7278,3.7278,3.7278,3.7278,3.5426,3.4159,3.2164,3.2637,3.2637,3.2637,3.2637,3.1609,3.0708,2.9426
2007-08-29,3.7371,3.7371,3.7371,3.7371,3.5489,3.4214,3.2203,3.2691,3.2691,3.2691,3.2691,3.165,3.0748,2.9455
2007-08-30,3.747,3.747,3.747,3.747,3.5554,3.4269,3.2242,3.2743,3.2743,3.2743,3.2743,3.1692,3.0789,2.9483
2007-08-31,3.7536,3.7536,3.7536,3.7536,3.5619,3.4325,3.2282,3.2793,3.2793,3.2793,3.2793,3.1734,3.083,2.9511
2007-09-03,3.7574,3.7574,3.7574,3.7574,3.5684,3.4381,3.2321,3.2832,3.2832,3.2832,3.2832,3.1775,3.0871,2.9538
2007-09-04,3.7603,3.7603,3.7603,3.7603,3.5749,3.4437,3.2361,3.2864,3.2864,3.2864,3.2864,3.1817,3.0911,2.9565
2007-09-05,3.7657,3.7657,3.7657,3.7657,3.5815,3.4494,3.24,3.2915,3.2915,3.2915,3.2915,3.1859,3.0952,2.9591
2007-09-06,3.7704,3.7704,3.7704,3.7704,3.5881,3.455,3.244,3.3,3.3,3.3,3.3,3.1903,3.0993,2.9617
2007-09-07,3.7808,3.7808,3.7808,3.7808,3.5948,3.4608,3.248,3.328,3.328,3.328,3.328,3.1951,3.1036,2.9645
2007-09-10,3.7883,3.7883,3.7883,3.7883,3.6017,3.4666,3.252,3.3473,3.3473,3.3473,3.3473,3.2,3.1082,2.9673
2007-09-11,3.7919,3.7919,3.7919,3.7919,3.6085,3.4724,3.256,3.3556,3.3556,3.3556,3.3556,3.205,3.1127,2.9702
2007-09-12,3.7969,3.7969,3.7969,3.7969,3.6153,3.4783,3.26,3.3629,3.3629,3.3629,3.3629,3.2101,3.1173,2.9731
2007-09-13,3.8019,3.8019,3.8019,3.8019,3.6221,3.4842,3.2641,3.3723,3.3723,3.3723,3.3723,3.2154,3.1216,2.976
2007-09-14,3.813,3.813,3.813,3.813,3.6291,3.4901,3.2682,3.3918,3.3918,3.3918,3.3918,3.2209,3.126,2.9789
2007-09-17,3.889,3.889,3.889,3.889,3.6376,3.4968,3.2726,3.4666,3.4666,3.4666,3.4666,3.2278,3.131,2.9823
2007-09-18,3.9285,3.9285,3.9285,3.9285,3.6468,3.5039,3.2773,3.5073,3.5073,3.5073,3.5073,3.2355,3.1364,2.9858
2007-09-19,3.9549,3.9549,3.9549,3.9549,3.6564,3.5112,3.2821,3.5266,3.5266,3.5266,3.5266,3.2433,3.1419,2.9894
2007-09-20,3.975,3.975,3.975,3.975,3.6664,3.5187,3.2869,3.6236,3.6236,3.6236,3.6236,3.2531,3.1484,2.9935
2007-09-21,3.9909,3.9909,3.9909,3.9909,3.6767,3.5264,3.2919,3.7448,3.7448,3.7448,3.7448,3.2653,3.1561,2.9982
2007-09-24,4.0109,4.0109,4.0109,4.0109,3.6873,3.5344,3.297,3.8113,3.8113,3.8113,3.8113,3.2787,3.1646,3.0032
2007-09-25,4.0255,4.0255,4.0255,4.0255,3.6981,3.5425,3.3021,3.8395,3.8395,3.8395,3.8395,3.2927,3.1735,3.0084
2007-09-26,4.036,4.036,4.036,4.036,3.7092,3.5507,3.3073,3.8553,3.8553,3.8553,3.8553,3.3069,3.1825,3.0136
2007-09-27,4.0465,4.0465,4.0465,4.0465,3.7204,3.5591,3.3125,3.8642,3.8642,3.8642,3.8642,3.3214,3.1916,3.0189
2007-09-28,4.0519,4.0519,4.0519,4.0519,3.7317,3.5674,3.3177,3.8557,3.8557,3.8557,3.8557,3.3357,3.2006,3.0241
2007-09-29,4.0552,4.0552,4.0552,4.0552,3.7419,3.5758,3.323,3.8588,3.8588,3.8588,3.8588,3.3495,3.2095,3.0294
2007-09-30,4.0554,4.0554,4.0554,4.0554,3.7517,3.5841,3.3283,3.8534,3.8534,3.8534,3.8534,3.3629,3.2183,3.0346
2007-10-08,4.0581,4.0581,4.0581,4.0581,3.7613,3.5925,3.3336,3.8482,3.8482,3.8482,3.8482,3.3761,3.2271,3.0398
2007-10-09,4.0693,4.0693,4.0693,4.0693,3.771,3.601,3.3389,3.8508,3.8508,3.8508,3.8508,3.3893,3.236,3.045
2007-10-10,4.0974,4.0974,4.0974,4.0974,3.7812,3.6097,3.3444,3.8567,3.8567,3.8567,3.8567,3.4026,3.2449,3.0502
2007-10-11,4.1042,4.1042,4.1042,4.1042,3.7914,3.6181,3.3499,3.864,3.864,3.864,3.864,3.416,3.2537,3.0555
