Date,GACGB3M_Close,GACGB2_Close,GACGB5_Close,GACGB10_Close,GACGB30_Close
2/24/2020,0.9377,0.6525,0.65,0.9183,1.4715
2/25/2020,0.9358,0.6635,0.6585,0.9275,1.4817
2/26/2020,0.9015,0.6427,0.6325,0.9175,1.481
2/27/2020,0.9013,0.6045,0.5822,0.8533,1.425
2/28/2020,0.9008,0.5463,0.5297,0.8182,1.397
3/2/2020,0.6488,0.4725,0.4805,0.804,1.4335
3/3/2020,0.5736,0.4625,0.4823,0.7923,1.396
3/4/2020,0.5669,0.3905,0.41,0.7188,1.4648
3/5/2020,0.5553,0.4215,0.4485,0.7797,1.3655
3/6/2020,0.5951,0.3973,0.3908,0.6755,1.302
3/9/2020,0.6032,0.425,0.4015,0.611,1.1635
3/10/2020,0.6014,0.4958,0.508,0.793,1.3955
3/11/2020,0.6022,0.4233,0.4308,0.6785,1.3998
3/12/2020,0.6029,0.4435,0.4485,0.7685,1.529
3/13/2020,0.5972,0.5708,0.5958,0.9783,1.8013
3/16/2020,0.5979,0.5037,0.5185,0.9105,1.7475
3/17/2020,0.6043,0.5243,0.5402,1.0343,1.9985
3/18/2020,0.6023,0.5478,0.5503,1.2145,2.1813
3/19/2020,0.4261,0.3395,0.425,1.4897,2.1955
3/20/2020,0.5232,0.2713,0.3777,1.1423,1.9775
3/23/2020,0.523,0.274,0.3708,0.9145,1.7375
3/24/2020,0.5227,0.2925,0.3665,0.8958,1.7952
3/25/2020,0.5582,0.2735,0.384,0.9783,1.8223
3/26/2020,0.494,0.273,0.374,0.9273,1.8008
3/27/2020,0.4526,0.2393,0.366,0.9248,1.8353
3/30/2020,0.3884,0.2585,0.3553,0.7835,1.7395
3/31/2020,0.3717,0.2498,0.3373,0.7625,1.6153
4/1/2020,0.4083,0.2058,0.3688,0.678,1.503
4/2/2020,0.3457,0.2218,0.4015,0.768,1.5663
4/3/2020,0.363,0.214,0.3925,0.7625,1.6
4/6/2020,0.2968,0.2185,0.402,0.776,1.6165
4/7/2020,0.2959,0.2248,0.4245,0.9198,1.7855
4/8/2020,0.2973,0.2218,0.4223,0.9183,1.797
4/9/2020,0.2977,0.2323,0.4458,0.9088,1.7965
4/14/2020,0.2967,0.232,0.4485,0.9258,1.8243
4/15/2020,0.2932,0.2368,0.451,0.9148,1.8165
4/16/2020,0.2635,0.223,0.424,0.8465,1.752
4/17/2020,0.2537,0.2255,0.4245,0.8578,1.7378
4/20/2020,0.2545,0.226,0.4233,0.8365,1.706
4/21/2020,0.269,0.23,0.4283,0.8578,1.6878
4/22/2020,0.2739,0.2248,0.4163,0.8413,1.645
4/23/2020,0.1966,0.235,0.43,0.8775,1.6405
4/24/2020,0.195,0.2323,0.4348,0.88,1.643
4/27/2020,0.1973,0.234,0.4448,0.9125,1.675
4/28/2020,0.1974,0.2288,0.4365,0.9268,1.69
4/29/2020,0.1955,0.2228,0.429,0.9195,1.683
4/30/2020,0.1956,0.2178,0.4167,0.8913,1.65
5/1/2020,0.1961,0.2128,0.406,0.8715,1.669
5/4/2020,0.1666,0.2115,0.3858,0.8318,1.6353
5/5/2020,0.1687,0.2125,0.388,0.868,1.6625
5/6/2020,0.1662,0.2268,0.4035,0.9175,1.713
5/7/2020,0.166,0.2278,0.4018,0.9298,1.7425
5/8/2020,0.2517,0.213,0.3815,0.894,1.7078
5/11/2020,0.1275,0.2148,0.391,0.9633,1.7665
5/12/2020,0.1268,0.2255,0.3895,0.9565,1.8038
5/13/2020,0.126,0.2343,0.3873,0.959,1.7975
5/14/2020,0.1956,0.2505,0.369,0.899,1.7378
5/15/2020,0.196,0.2528,0.3813,0.9108,1.6885
5/18/2020,0.1962,0.2528,0.38,0.9125,1.679
5/19/2020,0.1983,0.2653,0.4003,0.9793,1.7515
5/20/2020,0.2223,0.2613,0.4,0.949,1.7328
5/21/2020,0.2006,0.2542,0.3868,0.9145,1.706
5/22/2020,0.1971,0.256,0.3853,0.867,1.6653
5/25/2020,0.1952,0.261,0.3878,0.8595,1.657
5/26/2020,0.1974,0.2663,0.3945,0.8853,1.6888
5/27/2020,0.1998,0.26,0.392,0.8803,1.6863
5/28/2020,0.2021,0.264,0.396,0.8798,1.6863
5/29/2020,0.2051,0.2663,0.3945,0.8845,1.687
6/1/2020,0.2077,0.2663,0.3878,0.8953,1.7203
6/2/2020,0.2057,0.2665,0.3855,0.9058,1.753
6/3/2020,0.1966,0.2725,0.398,0.968,1.8232
6/4/2020,0.2063,0.2838,0.414,1.0213,1.876
6/5/2020,0.2051,0.2865,0.4285,1.0928,1.9518
6/9/2020,0.2029,0.2793,0.4125,1.0485,1.9098
6/10/2020,0.2057,0.2805,0.4093,1.0187,1.8723
6/11/2020,0.206,0.2725,0.374,0.9213,1.7663
6/12/2020,0.1935,0.269,0.3715,0.9088,1.7367
6/15/2020,0.1909,0.265,0.365,0.8593,1.6913
6/16/2020,0.1938,0.267,0.381,0.9158,1.7515
6/17/2020,0.1968,0.2665,0.3835,0.9163,1.7618
6/18/2020,0.2028,0.2565,0.3758,0.8813,1.7228
6/19/2020,0.2069,0.261,0.3782,0.8623,1.7103
6/22/2020,0.2073,0.2605,0.3782,0.867,1.7048
6/23/2020,0.2077,0.26,0.3905,0.9018,1.7345
6/24/2020,0.205,0.2525,0.3983,0.9225,1.7583
6/25/2020,0.2054,0.251,0.388,0.8825,1.7048
6/26/2020,0.1929,0.248,0.3833,0.8653,1.697
6/29/2020,0.1931,0.252,0.3878,0.882,1.7253
6/30/2020,0.204,0.249,0.3885,0.8703,1.7145
7/1/2020,0.189,0.2548,0.4013,0.9353,1.789
7/2/2020,0.1934,0.251,0.3963,0.924,1.7785
7/3/2020,0.1961,0.2512,0.3988,0.9043,1.8015
7/6/2020,0.194,0.2502,0.4043,0.9245,1.8288
7/7/2020,0.1941,0.2508,0.392,0.8845,1.8208
7/8/2020,0.1943,0.249,0.3873,0.8703,1.7735
7/9/2020,0.1944,0.2522,0.4008,0.8975,1.807
7/10/2020,0.1949,0.2478,0.3948,0.858,1.764
7/13/2020,0.2001,0.2573,0.4145,0.9008,1.8103
7/14/2020,0.2029,0.263,0.4195,0.9105,1.8205
7/15/2020,0.1929,0.2585,0.4093,0.8715,1.7923
7/16/2020,0.1956,0.259,0.4103,0.8825,1.8065
7/17/2020,0.1989,0.2603,0.405,0.8683,1.7918
7/20/2020,0.1992,0.2635,0.4103,0.888,1.8108
7/21/2020,0.1994,0.2625,0.4085,0.8635,1.7783
7/22/2020,0.1968,0.269,0.415,0.888,1.7838
7/23/2020,0.1681,0.2645,0.4068,0.862,1.733
7/24/2020,0.1704,0.2645,0.4023,0.866,1.7235
7/27/2020,0.1671,0.2695,0.407,0.8858,1.7403
7/28/2020,0.192,0.2703,0.4143,0.9185,1.7893
7/29/2020,0.1793,0.2675,0.4013,0.8753,1.7403
7/30/2020,0.1793,0.2655,0.3938,0.8548,1.7153
7/31/2020,0.1861,0.266,0.3868,0.815,1.6543
8/4/2020,0.1861,0.2565,0.3718,0.831,1.681
8/5/2020,0.1862,0.257,0.368,0.8205,1.7615
8/6/2020,0.1825,0.2645,0.376,0.8535,1.7863
8/7/2020,0.1614,0.2575,0.3708,0.828,1.733
8/10/2020,0.1709,0.2603,0.3765,0.8638,1.7503
8/11/2020,0.1708,0.261,0.384,0.8678,1.762
8/12/2020,0.1707,0.261,0.3915,0.918,1.8393
8/13/2020,0.1565,0.2618,0.3945,0.8883,1.803
8/14/2020,0.1556,0.2625,0.41,0.9335,1.8508
8/17/2020,0.1574,0.2655,0.405,0.8988,1.82
8/18/2020,0.155,0.2668,0.397,0.8693,1.7888
8/19/2020,0.1568,0.267,0.392,0.8653,1.7748
8/20/2020,0.1456,0.263,0.391,0.8543,1.751
8/21/2020,0.1465,0.2625,0.393,0.879,1.7735
8/24/2020,0.146,0.2605,0.391,0.8555,1.7435
8/25/2020,0.1456,0.2468,0.3945,0.8855,1.7795
8/26/2020,0.1475,0.2502,0.4115,0.95,1.8445
8/27/2020,0.1351,0.248,0.401,0.9155,1.8185
8/28/2020,0.1357,0.2535,0.422,1.02,1.9415
8/31/2020,0.135,0.2522,0.4195,0.982,1.9115
9/1/2020,0.1344,0.243,0.414,0.97,1.9
9/2/2020,0.1311,0.2458,0.407,0.9325,1.8535
9/3/2020,0.133,0.2453,0.391,0.9085,1.8133
9/4/2020,0.139,0.2428,0.3835,0.89,1.7895
9/7/2020,0.1383,0.243,0.395,0.9675,1.8768
9/8/2020,0.1376,0.2455,0.3975,0.972,1.905
9/9/2020,0.1369,0.239,0.379,0.892,1.8208
9/10/2020,0.1362,0.2203,0.3825,0.9325,1.8825
9/11/2020,0.1369,0.2173,0.379,0.9115,1.856
9/14/2020,0.1361,0.2022,0.3532,0.869,1.819
9/15/2020,0.1385,0.1933,0.34,0.8655,1.82
9/16/2020,0.1345,0.1855,0.3345,0.868,1.8248
9/17/2020,0.1304,0.175,0.3343,0.8453,1.8095
9/18/2020,0.1309,0.1788,0.3642,0.8873,1.8468
9/21/2020,0.1334,0.1685,0.358,0.8528,1.8055
9/22/2020,0.1324,0.1615,0.339,0.8293,1.7675
9/23/2020,0.1205,0.1488,0.3055,0.804,1.7708
9/24/2020,0.1155,0.1445,0.2905,0.8035,1.7563
9/25/2020,0.1151,0.148,0.2917,0.7975,1.7435
9/28/2020,0.1176,0.149,0.2763,0.7725,1.7053
9/29/2020,0.1162,0.1533,0.2815,0.778,1.7068
9/30/2020,0.1146,0.155,0.286,0.7873,1.7188
10/1/2020,0.1074,0.1795,0.379,0.896,1.7893
10/2/2020,0.1111,0.179,0.3512,0.8325,1.7328
10/6/2020,0.1121,0.1765,0.3572,0.8843,1.7725
10/7/2020,0.1099,0.147,0.3173,0.8395,1.803
10/8/2020,0.1092,0.1523,0.3238,0.866,1.8093
10/9/2020,0.1089,0.15,0.3188,0.85,1.787
10/12/2020,0.1065,0.1475,0.3177,0.8465,1.7818
10/13/2020,0.1075,0.1495,0.3155,0.848,1.7643
10/14/2020,0.1068,0.152,0.3167,0.8378,1.778
10/15/2020,0.1095,0.1443,0.2915,0.766,1.6818
10/16/2020,0.1092,0.1392,0.2743,0.722,1.6715
10/19/2020,0.1121,0.143,0.2845,0.752,1.7065
10/20/2020,0.1187,0.129,0.282,0.758,1.717
10/21/2020,0.1125,0.1268,0.2927,0.8,1.77
10/22/2020,0.0782,0.1258,0.2893,0.811,1.804
10/23/2020,0.0788,0.128,0.2985,0.856,1.814
10/26/2020,0.0777,0.1145,0.2863,0.806,1.742
10/27/2020,0.0785,0.1138,0.2803,0.8018,1.735
10/28/2020,0.0774,0.1133,0.28,0.783,1.7435
10/29/2020,0.0682,0.1143,0.2823,0.8155,1.7915
10/30/2020,0.0664,0.1125,0.2815,0.8278,1.795
11/2/2020,0.065,0.1135,0.2793,0.8233,1.78
11/3/2020,0.0403,0.0965,0.2488,0.7715,1.82
11/4/2020,0.0344,0.1028,0.26,0.7917,1.739
11/5/2020,0.0304,0.1013,0.25,0.741,1.719
11/6/2020,0.0315,0.1,0.2568,0.753,1.7125
11/9/2020,0.0319,0.0968,0.2538,0.769,1.8918
11/10/2020,0.0347,0.1025,0.3035,0.9203,1.949
11/11/2020,0.0351,0.1048,0.3325,0.9945,1.9095
11/12/2020,0.0427,0.1003,0.3047,0.9138,1.8613
11/13/2020,0.0271,0.1063,0.3043,0.8805,1.868
11/16/2020,0.025,0.0998,0.3015,0.8915,1.9103
11/17/2020,0.038,0.1008,0.3193,0.9558,1.868
11/18/2020,0.0257,0.0978,0.2985,0.8863,1.8663
11/19/2020,0.0209,0.0988,0.2995,0.8865,1.8303
11/20/2020,0.0245,0.0968,0.289,0.8618,1.838
11/23/2020,0.0221,0.0908,0.2825,0.8463,1.8448
11/24/2020,0.0225,0.0918,0.2947,0.8915,1.9168
11/25/2020,0.0228,0.0948,0.303,0.9325,1.9128
11/26/2020,0.0174,0.0945,0.296,0.912,1.89
11/27/2020,0.0061,0.0895,0.2953,0.9008,1.886
11/30/2020,0.0124,0.091,0.2963,0.8963,1.8973
12/1/2020,-0.0063,0.0955,0.3015,0.917,1.9793
12/2/2020,0.0128,0.0973,0.3235,0.982,2.022
12/3/2020,0.013,0.1018,0.333,1.0155,2.0243
12/4/2020,0.0172,0.0998,0.3335,0.993,2.0172
12/7/2020,0.0175,0.0975,0.338,1.036,2.0222
12/8/2020,-0.0036,0.0938,0.3345,1.023,2.0128
12/9/2020,-0.0146,0.0935,0.3353,1.0248,2.012
12/10/2020,-0.0186,0.0878,0.3298,0.9865,1.9735
12/11/2020,-0.0476,0.0872,0.3415,0.9855,1.972
12/14/2020,-0.0162,0.0945,0.3375,0.964,1.955
12/15/2020,-0.0207,0.0938,0.3435,0.9628,1.971
12/16/2020,-0.0467,0.0968,0.3475,0.9613,1.968
12/17/2020,-0.0174,0.1065,0.3712,0.9873,1.961
12/18/2020,-0.0515,0.106,0.37,0.9863,1.964
12/21/2020,-0.0528,0.0898,0.3512,0.9603,1.94
12/22/2020,-0.0641,0.0842,0.3375,0.9503,1.916
12/23/2020,-0.0253,0.0865,0.3278,0.928,1.963
12/24/2020,-0.0294,0.081,0.3455,0.9945,1.9755
12/29/2020,-0.0182,0.0775,0.3355,0.964,1.9385
12/30/2020,-0.0189,0.0765,0.335,0.9803,1.9585
12/31/2020,-0.0146,0.0733,0.3253,0.97,1.955
1/4/2021,0.0186,0.0998,0.38,1.0168,1.9275
1/5/2021,0.0085,0.101,0.3645,0.981,1.985
1/6/2021,0.0103,0.1045,0.4,1.0655,2.074
1/7/2021,0.0122,0.103,0.4153,1.0845,2.128
1/8/2021,0.0233,0.1015,0.431,1.125,2.1665
1/11/2021,0.0036,0.1,0.4218,1.1055,2.1685
1/12/2021,0.0037,0.101,0.4375,1.148,2.1638
1/13/2021,0.0055,0.1005,0.429,1.106,2.1125
1/14/2021,0.0391,0.0998,0.419,1.0965,2.1925
1/15/2021,0.0231,0.0988,0.406,1.0833,2.115
1/18/2021,0.0272,0.098,0.394,1.0678,2.061
1/19/2021,0.0275,0.1,0.4028,1.0947,2.0715
1/20/2021,0.0278,0.0993,0.3965,1.0848,2.062
1/21/2021,0.0201,0.0998,0.3948,1.0655,2.1478
1/22/2021,0.0249,0.1028,0.4145,1.1273,2.1485
1/25/2021,0.0255,0.1,0.4055,1.112,2.1395
1/27/2021,0.0236,0.1028,0.395,1.0932,2.0963
1/28/2021,0.0217,0.1023,0.3923,1.0795,2.1145
1/29/2021,0.0203,0.105,0.4015,1.1325,2.1425
2/1/2021,0.0205,0.1063,0.4085,1.1488,2.1755
2/2/2021,0.0185,0.1105,0.4035,1.1538,2.1885
2/3/2021,0.0211,0.1068,0.407,1.1743,2.2263
2/4/2021,0.019,0.1107,0.4328,1.2288,2.248
2/5/2021,-0.0049,0.1078,0.4275,1.1945,2.204
2/8/2021,-0.005,0.1038,0.4435,1.2695,2.2603
2/9/2021,-0.0051,0.102,0.5391,1.2302,2.2287
2/10/2021,-0.0154,0.0993,0.5388,1.222,2.1905
2/11/2021,-0.0052,0.0983,0.5237,1.1865,2.2028
2/12/2021,0.0038,0.1,0.539,1.221,2.2203
2/15/2021,0.0078,0.1023,0.578,1.3218,2.3518
2/16/2021,0.0039,0.1038,0.589,1.3215,2.431
2/17/2021,0.0099,0.1155,0.6347,1.4017,2.3478
2/18/2021,0.01,0.1163,0.6185,1.367,2.3885
2/19/2021,-0.0021,0.1225,0.6665,1.4328,2.3928
2/22/2021,-0.0042,0.1248,0.779,1.6023,2.567
2/23/2021,-0.0021,0.1218,0.7615,1.5618,2.5735
2/24/2021,-0.0064,0.1223,0.7885,1.6115,2.6775
2/25/2021,0.0087,0.1275,0.8688,1.733,2.8408
2/26/2021,-0.0068,0.1195,0.997,1.9173,2.908
3/1/2021,0.0411,0.1153,0.84,1.67,2.6213
3/2/2021,,0.118,0.877,1.722,2.6487
3/3/2021,0.0023,0.113,0.878,1.676,2.7198
3/4/2021,0.0427,0.1298,0.9428,1.7733,2.7773
3/5/2021,0.0419,0.127,0.98,1.8338,2.7793
3/8/2021,0.0287,0.13,0.9428,1.7715,2.7343
3/9/2021,0.0409,0.1135,0.949,1.779,2.6478
3/10/2021,0.0413,0.1023,0.904,1.7093,2.5663
3/11/2021,0.0452,0.101,0.857,1.6528,2.6058
3/12/2021,0.0465,0.09,0.869,1.7038,2.6508
3/15/2021,0.0416,0.0872,0.895,1.7898,2.6575
3/16/2021,0.042,0.0878,0.829,1.6925,2.6558
3/17/2021,0.0442,0.0847,0.849,1.7195,2.7098
3/18/2021,0.0242,0.0973,0.901,1.7843,2.7958
3/19/2021,0.0365,0.0943,0.935,1.8043,2.7505
3/22/2021,0.0408,0.0878,0.8855,1.7613,2.703
3/23/2021,0.0373,0.086,0.8503,1.7323,2.6228
3/24/2021,0.0417,0.0838,0.7968,1.654,2.629
3/25/2021,0.0341,0.0818,0.8168,1.6795,2.654
3/26/2021,0.0332,0.0775,0.8038,1.6545,2.6345
3/29/2021,0.0189,0.072,0.8138,1.689,2.709
3/30/2021,0.0212,0.0788,0.887,1.7805,2.7263
3/31/2021,0.0322,0.0845,0.8823,1.7865,2.758
4/1/2021,0.0365,0.0788,0.8628,1.841,2.7175
4/6/2021,0.037,0.0763,0.825,1.782,2.6593
4/7/2021,0.0257,0.0773,0.8058,1.7498,2.6357
4/8/2021,0.0237,0.0775,0.8028,1.741,2.6428
4/9/2021,0.0296,0.0763,0.8058,1.757,2.6478
4/12/2021,0.0225,0.0765,0.8178,1.7725,2.6695
4/13/2021,0.0228,0.0765,0.85,1.81,2.7213
4/14/2021,0.0231,0.0748,0.823,1.7493,2.6647
4/15/2021,0.0235,0.0778,0.8425,1.7683,2.6878
4/16/2021,0.0245,0.0763,0.833,1.735,2.6525
4/19/2021,0.0249,0.0758,0.8228,1.7165,2.6365
4/20/2021,0.0225,0.0778,0.8668,1.7823,2.706
4/21/2021,0.0228,0.0712,0.8305,1.732,2.6472
4/22/2021,0.0348,0.0753,0.829,1.698,2.6098
4/23/2021,0.0335,0.0753,0.8538,1.735,2.6523
4/26/2021,0.034,0.077,0.8645,1.7528,2.6712
4/27/2021,0.0346,0.0783,0.8588,1.7375,2.6555
4/28/2021,0.0352,0.0785,0.8368,1.7295,2.6508
4/29/2021,0.0391,0.0788,0.8218,1.7148,2.6453
4/30/2021,0.0379,0.0788,0.8328,1.7458,2.6693
5/3/2021,0.0386,0.0815,0.8278,1.7533,2.6895
5/4/2021,0.0358,0.0845,0.836,1.7588,2.6995
5/5/2021,0.0365,0.0865,0.825,1.7398,2.672
5/6/2021,0.0372,0.089,0.8028,1.6993,2.63
5/7/2021,0.0397,0.087,0.79,1.6798,2.6145
5/10/2021,0.0324,0.0808,0.794,1.712,2.6485
5/11/2021,0.0332,0.0765,0.792,1.7218,2.6645
5/12/2021,0.034,0.0823,0.8278,1.7738,2.6965
5/13/2021,0.0391,0.0763,0.858,1.8128,2.7285
5/14/2021,0.0374,0.0765,0.857,1.795,2.719
5/17/2021,0.0384,0.0763,0.846,1.7513,2.6675
5/18/2021,0.0395,0.0758,0.863,1.7813,2.6875
5/19/2021,0.0456,0.0713,0.8605,1.771,2.6862
5/20/2021,0.0365,0.0708,0.8498,1.7673,2.6755
5/21/2021,0.0399,0.0718,0.8208,1.7338,2.644
5/24/2021,0.0412,0.069,0.7925,1.6993,2.61
5/25/2021,0.0426,0.0643,0.7808,1.686,2.6
5/26/2021,0.0378,0.0618,0.782,1.6708,2.588
5/27/2021,0.0196,0.0553,0.773,1.6303,2.5425
5/28/2021,0.0146,0.0615,0.8155,1.6893,2.6075
5/31/2021,0.076,0.0548,0.8208,1.7108,2.643
6/1/2021,,0.0485,0.8128,1.6918,2.6275
6/2/2021,,0.0498,0.822,1.6828,2.6215
6/3/2021,,0.0375,0.8065,1.665,2.5985
6/4/2021,0.0507,0.0443,0.833,1.6873,2.6055
6/7/2021,0.0644,0.0425,0.8008,1.6375,2.557
6/8/2021,-0.0114,0.0508,0.7953,1.612,2.5075
6/9/2021,0.0608,0.0313,0.761,1.5725,2.4675
6/10/2021,0.0652,0.0185,0.711,1.4895,2.3795
6/11/2021,0.0365,0.0148,0.7008,1.4878,2.3808
6/15/2021,,0.0133,0.7023,1.4978,2.3895
6/16/2021,0.0456,0.016,0.727,1.548,2.4428
6/17/2021,0.0521,0.0212,0.83,1.644,2.4895
6/18/2021,,0.0573,0.8588,1.5968,2.3985
6/21/2021,,0.0783,0.858,1.521,2.3008
6/22/2021,,0.0725,0.884,1.5918,2.396
6/23/2021,,0.0683,0.8543,1.5598,2.3708
6/24/2021,,0.0633,0.8533,1.5648,2.3563
6/25/2021,,0.068,0.8765,1.564,2.3438
6/28/2021,0.0042,0.0698,0.856,1.584,2.3673
6/29/2021,,0.0653,0.8353,1.5385,2.3115
6/30/2021,,0.0628,0.8325,1.5298,2.2813
7/1/2021,0.0114,0.0948,0.8273,1.5198,2.276
7/2/2021,0.0067,0.0903,0.7988,1.4762,2.2365
7/5/2021,0.0118,0.0893,0.7773,1.4337,2.1988
7/6/2021,0.0085,0.1108,0.8433,1.47,2.2438
7/7/2021,0.0121,0.1075,0.7795,1.3905,2.1613
7/8/2021,0.0087,0.0993,0.7343,1.3205,2.0945
7/9/2021,0.0089,0.0955,0.742,1.3603,2.159
7/12/2021,0.0126,0.0828,0.6965,1.3163,2.1028
7/13/2021,0.0146,0.0852,0.6965,1.3265,2.1125
7/14/2021,0.0092,0.0603,0.7155,1.3403,2.1275
7/15/2021,0.0074,0.059,0.6803,1.287,2.077
7/16/2021,0.0115,0.0508,0.6825,1.284,2.0665
7/19/2021,0.0097,0.0478,0.6425,1.2455,2.0455
7/20/2021,0.0137,0.039,0.5973,1.1815,2.0045
7/21/2021,0.0159,0.0375,0.587,1.1618,2.0203
7/22/2021,0.012,0.0385,0.614,1.1925,2.0673
7/23/2021,0.0083,0.0365,0.6233,1.1975,2.068
7/26/2021,0.0084,0.043,0.6105,1.1818,2.0393
7/27/2021,0.0106,0.0385,0.618,1.2075,2.0628
7/28/2021,0.0107,0.039,0.5835,1.153,2.0025
7/29/2021,0.0152,0.032,0.5795,1.154,2.0075
7/30/2021,0.0137,0.0368,0.592,1.181,2.0408
8/3/2021,0.0162,0.0432,0.59,1.1555,2.018
8/4/2021,0.0164,0.0428,0.5853,1.145,2.0105
8/5/2021,0.0142,0.0438,0.5982,1.1555,2.0155
8/6/2021,0.0123,0.045,0.626,1.19,2.037
8/9/2021,0.0125,0.0453,0.643,1.2053,2.0575
8/10/2021,0.0127,0.0518,0.643,1.2003,2.054
8/11/2021,0.0129,0.051,0.6547,1.2233,2.073
8/12/2021,0.013,0.0485,0.632,1.1873,2.0443
8/13/2021,-0.0125,0.051,0.644,1.2173,2.099
8/16/2021,-0.009,0.0388,0.594,1.1555,2.0508
8/17/2021,-0.0219,0.0338,0.5775,1.1375,2.0275
8/18/2021,-0.0313,0.0288,0.5675,1.14,2.0175
8/19/2021,-0.0372,0.0305,0.535,1.0827,1.9505
8/20/2021,-0.0384,0.0228,0.5195,1.0785,1.945
8/23/2021,0.0194,0.0245,0.5313,1.096,1.9535
8/24/2021,0.002,0.0233,0.571,1.1505,2.022
8/25/2021,0,0.0225,0.5825,1.1575,2.035
8/26/2021,0.01,0.0225,0.61,1.1875,2.055
8/27/2021,-0.0083,0.0212,0.6287,1.19,2.0525
8/30/2021,-0.0105,0.0138,0.5938,1.16,2.025
8/31/2021,0.0021,0.01,0.5988,1.155,2.02
9/1/2021,-0.0086,0.0088,0.6575,1.2425,2.1075
9/2/2021,-0.0022,0.01,0.635,1.205,2.0725
9/3/2021,-0.0023,0.0075,0.6425,1.2225,2.0875
9/6/2021,0.0023,0.01,0.66,1.2575,2.13
9/7/2021,-0.0185,0.01,0.6625,1.2575,2.135
9/8/2021,0.0023,0.0125,0.6838,1.2975,2.1825
9/9/2021,-0.0024,0.01,0.675,1.27,2.1525
9/10/2021,-0.0148,0.01,0.6438,1.2225,2.1
9/13/2021,0.0025,0.0075,0.6487,1.2725,2.1525
9/14/2021,0.0051,0.01,0.6238,1.2525,2.125
9/15/2021,0,0.01,0.5913,1.2075,2.0775
9/16/2021,-0.0026,0.01,0.6213,1.2625,2.1325
9/17/2021,0.0027,0.01,0.6487,1.3025,2.18
9/20/2021,0.0028,0.0125,0.6513,1.3025,2.175
9/21/2021,0.0028,0.01,0.6287,1.27,2.1325
9/22/2021,0,0.0125,0.6275,1.255,2.1225
9/23/2021,0,0.01,0.6413,1.26,2.125
9/24/2021,0,0.0225,0.7313,1.405,2.27
9/27/2021,0,0.025,0.7288,1.41,2.2775
9/28/2021,0.0031,0.0325,0.7763,1.48,2.3475
9/29/2021,0.0032,0.035,0.7737,1.485,2.3725
9/30/2021,0.0065,0.0425,0.7763,1.49,2.37
10/1/2021,0.0068,0.05,0.785,1.49,2.3625
10/5/2021,0.0034,0.0775,0.7938,1.515,2.41
10/6/2021,0.0034,0.09,0.8438,1.61,2.4175
10/7/2021,0.0035,0.095,0.8588,1.585,2.47
10/8/2021,0.0107,0.0975,0.9263,1.6375,2.48
10/11/2021,0.0072,0.0975,0.9838,1.7175,2.5725
10/12/2021,0.0073,0.105,1.0238,1.7225,2.4925
10/13/2021,0.0129,0.105,1.0025,1.69,2.425
10/14/2021,0.0019,0.11,0.99,1.6275,2.415
10/15/2021,0.0134,0.1125,1.0162,1.6525,2.4675
10/18/2021,0.0388,0.145,1.1775,1.7425,2.5475
10/19/2021,0.0098,0.1525,1.175,1.725,2.55
10/20/2021,0.0139,0.1525,1.195,1.8075,2.595
10/21/2021,0.012,0.1675,1.17,1.79,2.5925
10/22/2021,0.0124,0.115,1.185,1.8,2.59
10/25/2021,-0.0168,0.125,1.1825,1.7875,2.5775
10/26/2021,0.017,0.1525,1.2175,1.805,2.6
10/27/2021,0.0107,0.2075,1.345,1.8113,2.575
10/28/2021,0.0934,0.535,1.47,1.8438,2.5575
10/29/2021,0.0068,0.775,1.5675,2.0875,2.775
11/1/2021,0.0251,0.7075,1.36,1.905,2.59
11/2/2021,0.0508,0.7175,1.325,1.89,2.59
11/3/2021,0.0562,0.6525,1.315,1.8525,2.5675
11/4/2021,0.0474,0.6775,1.36,1.8325,2.5525
11/5/2021,0.0395,0.6425,1.33,1.8125,2.5325
11/8/2021,0.0525,0.5975,1.2675,1.7525,2.455
11/9/2021,0.0558,0.61,1.3,1.7813,2.4725
11/10/2021,0.0514,0.6125,1.3025,1.7325,2.4375
11/11/2021,0.0548,0.7075,1.41,1.8125,2.515
11/12/2021,0.0415,0.7175,1.43,1.795,2.4375
11/15/2021,0.0294,0.6875,1.38,1.7663,2.4125
11/16/2021,0.0488,0.71,1.435,1.8325,2.4775
11/17/2021,0.0172,0.6925,1.41,1.86,2.5175
11/18/2021,0.0217,0.675,1.3725,1.795,2.4775
11/19/2021,0.0361,0.6775,1.38,1.81,2.5
11/22/2021,0.0616,0.675,1.3775,1.7925,2.4775
11/23/2021,0.0508,0.7175,1.435,1.8675,2.5325
11/24/2021,0.0187,0.665,1.4225,1.86,2.5088
11/25/2021,0.0379,0.68,1.46,1.87,2.5113
11/26/2021,0.0332,0.6625,1.3425,1.7375,2.3775
11/29/2021,0.0357,0.6525,1.3325,1.7425,2.37
11/30/2021,-0.0149,0.6375,1.29,1.69,2.305
12/1/2021,0.0086,0.66,1.345,1.73,2.34
12/2/2021,0.0174,0.6775,1.34,1.68,2.32
12/3/2021,0.0115,0.665,1.2975,1.61,2.2625
12/6/2021,0.0408,0.64,1.265,1.5825,2.25
12/7/2021,0.0334,0.675,1.35,1.6475,2.3275
12/8/2021,0.0317,0.68,1.355,1.62,2.285
12/9/2021,0.0401,0.6625,1.3575,1.6775,2.3675
12/10/2021,0.0373,0.645,1.33,1.635,2.3475
