Date,GJTB3MO_Close,GJGB2_Close,GJGB5_Close,GJGB10_Close,GJGB30_Close
4/8/2008,0.56,0.58,0.809,1.335,2.369
4/9/2008,0.56,0.595,0.825,1.35,2.389
4/10/2008,0.565,0.605,0.815,1.34,2.405
4/11/2008,0.567,0.615,0.859,1.384,2.434
4/14/2008,0.569,0.61,0.829,1.345,2.429
4/15/2008,0.569,0.61,0.848,1.353,2.416
4/16/2008,0.572,0.628,0.869,1.359,2.418
4/17/2008,0.574,0.649,0.915,1.385,2.438
4/18/2008,0.574,0.655,0.931,1.405,2.433
4/21/2008,0.574,0.669,0.976,1.455,2.453
4/22/2008,0.574,0.688,1.004,1.478,2.434
4/23/2008,0.574,0.695,0.985,1.464,2.42
4/24/2008,0.574,0.723,1.059,1.499,2.438
4/25/2008,0.578,0.83,1.231,1.61,2.5
4/28/2008,0.58,0.835,1.24,1.63,2.473
4/30/2008,0.577,0.785,1.159,1.585,2.464
5/1/2008,0.574,0.745,1.121,1.585,2.473
5/2/2008,0.577,0.765,1.17,1.649,2.503
5/7/2008,0.577,0.765,1.203,1.672,2.505
5/8/2008,0.58,0.75,1.189,1.67,2.498
5/9/2008,0.58,0.735,1.129,1.564,2.44
5/12/2008,0.582,0.745,1.16,1.594,2.449
5/13/2008,0.58,0.764,1.189,1.59,2.417
5/14/2008,0.581,0.821,1.292,1.681,2.46
5/15/2008,0.583,0.848,1.284,1.679,2.468
5/16/2008,0.58,0.846,1.29,1.704,2.5
5/19/2008,0.58,0.836,1.257,1.679,2.494
5/20/2008,0.58,0.815,1.21,1.655,2.495
5/21/2008,0.577,0.79,1.18,1.615,2.48
5/22/2008,0.576,0.8,1.22,1.675,2.53
5/23/2008,0.578,0.84,1.31,1.74,2.555
5/26/2008,0.584,0.845,1.315,1.75,2.585
5/27/2008,0.584,0.865,1.345,1.77,2.568
5/28/2008,0.587,0.86,1.304,1.744,2.514
5/29/2008,0.589,0.897,1.365,1.8,2.525
5/30/2008,0.589,0.915,1.335,1.759,2.5
6/2/2008,0.591,0.935,1.378,1.788,2.54
6/3/2008,0.59,0.87,1.266,1.72,2.51
6/4/2008,0.58,0.873,1.325,1.775,2.554
6/5/2008,0.58,0.84,1.286,1.736,2.545
6/6/2008,0.576,0.885,1.369,1.796,2.553
6/9/2008,0.57,0.855,1.313,1.726,2.489
6/10/2008,0.575,0.949,1.427,1.809,2.515
6/11/2008,0.579,1,1.51,1.846,2.54
6/12/2008,0.58,0.995,1.482,1.807,2.524
6/13/2008,0.587,1.021,1.544,1.871,2.575
6/16/2008,0.593,0.975,1.505,1.885,2.609
6/17/2008,0.59,0.929,1.435,1.844,2.614
6/18/2008,0.59,0.884,1.355,1.785,2.575
6/19/2008,0.59,0.904,1.403,1.799,2.575
6/20/2008,0.589,0.887,1.36,1.765,2.534
6/23/2008,0.589,0.858,1.304,1.724,2.5
6/24/2008,0.59,0.858,1.3,1.706,2.455
6/25/2008,0.59,0.859,1.264,1.685,2.449
6/26/2008,0.581,0.829,1.22,1.656,2.444
6/27/2008,0.574,0.809,1.19,1.62,2.415
6/30/2008,0.575,0.805,1.18,1.601,2.404
7/1/2008,0.572,0.835,1.264,1.68,2.463
7/2/2008,0.57,0.835,1.26,1.665,2.418
7/3/2008,0.57,0.849,1.26,1.665,2.434
7/4/2008,0.57,0.84,1.24,1.65,2.414
7/7/2008,0.585,0.865,1.294,1.704,2.443
7/8/2008,0.588,0.835,1.205,1.624,2.379
7/9/2008,0.59,0.815,1.185,1.62,2.364
7/10/2008,0.59,0.779,1.14,1.584,2.368
7/11/2008,0.59,0.78,1.139,1.604,2.414
7/14/2008,0.585,0.774,1.125,1.589,2.41
7/15/2008,0.576,0.766,1.11,1.555,2.39
7/16/2008,0.57,0.755,1.124,1.575,2.415
7/17/2008,0.57,0.763,1.135,1.595,2.459
7/18/2008,0.57,0.765,1.115,1.575,2.445
7/22/2008,0.575,0.787,1.173,1.62,2.474
7/23/2008,0.579,0.799,1.195,1.65,2.495
7/24/2008,0.58,0.808,1.229,1.664,2.479
7/25/2008,0.58,0.786,1.15,1.584,2.439
7/28/2008,0.58,0.799,1.154,1.575,2.435
7/29/2008,0.58,0.785,1.124,1.55,2.415
7/30/2008,0.58,0.795,1.11,1.534,2.415
7/31/2008,0.58,0.79,1.114,1.539,2.425
8/1/2008,0.576,0.771,1.085,1.52,2.414
8/4/2008,0.58,0.751,1.055,1.504,2.38
8/5/2008,0.576,0.76,1.094,1.54,2.38
8/6/2008,0.573,0.744,1.063,1.529,2.344
8/7/2008,0.574,0.73,1.065,1.525,2.345
8/8/2008,0.571,0.705,1.02,1.479,2.314
8/11/2008,0.57,0.709,1.03,1.467,2.28
8/12/2008,0.572,0.71,1.016,1.461,2.26
8/13/2008,0.573,0.705,1.01,1.455,2.26
8/14/2008,0.573,0.7,1.004,1.441,2.24
8/15/2008,0.573,0.696,1.029,1.465,2.28
8/18/2008,0.575,0.681,1.014,1.451,2.29
8/19/2008,0.575,0.68,1.013,1.441,2.294
8/20/2008,0.574,0.693,1.03,1.45,2.318
8/21/2008,0.569,0.686,1,1.42,2.299
8/22/2008,0.569,0.694,1.025,1.45,2.349
8/25/2008,0.565,0.695,1.005,1.435,2.35
8/26/2008,0.565,0.699,0.985,1.424,2.35
8/27/2008,0.565,0.718,1.014,1.45,2.36
8/28/2008,0.565,0.715,1,1.435,2.33
8/29/2008,0.565,0.726,0.981,1.415,2.294
9/1/2008,0.572,0.745,1.04,1.483,2.328
9/2/2008,0.578,0.733,1.02,1.469,2.309
9/3/2008,0.579,0.729,1.01,1.466,2.28
9/4/2008,0.579,0.755,1.09,1.519,2.304
9/5/2008,0.58,0.734,1.039,1.467,2.264
9/8/2008,0.58,0.76,1.116,1.536,2.295
9/9/2008,0.586,0.75,1.085,1.51,2.26
9/10/2008,0.58,0.745,1.104,1.515,2.263
9/11/2008,0.58,0.746,1.1,1.511,2.259
9/12/2008,0.582,0.75,1.115,1.535,2.299
9/16/2008,0.586,0.714,1.049,1.473,2.264
9/17/2008,0.615,0.742,1.078,1.496,2.262
9/18/2008,0.612,0.764,1.124,1.5,2.291
9/19/2008,0.594,0.798,1.127,1.488,2.288
9/22/2008,0.585,0.792,1.09,1.493,2.284
9/24/2008,0.593,0.802,1.085,1.49,2.248
9/25/2008,0.587,0.805,1.084,1.485,2.241
9/26/2008,0.574,0.825,1.103,1.47,2.228
9/29/2008,0.563,0.826,1.109,1.494,2.269
9/30/2008,0.56,0.764,1.054,1.472,2.284
10/1/2008,0.56,0.779,1.075,1.509,2.308
10/2/2008,0.562,0.78,1.056,1.52,2.322
10/3/2008,0.563,0.74,0.987,1.455,2.293
10/6/2008,0.622,0.691,0.91,1.381,2.203
10/7/2008,0.624,0.718,0.962,1.439,2.253
10/8/2008,0.713,0.756,0.977,1.386,2.153
10/9/2008,0.718,0.804,1.03,1.465,2.186
10/10/2008,0.719,0.852,1.109,1.529,2.092
10/14/2008,0.652,0.85,1.179,1.586,2.254
10/15/2008,0.621,0.809,1.179,1.589,2.233
10/16/2008,0.622,0.8,1.15,1.593,2.272
10/17/2008,0.629,0.791,1.151,1.589,2.319
10/20/2008,0.62,0.781,1.142,1.581,2.348
10/21/2008,0.617,0.771,1.149,1.592,2.351
10/22/2008,0.62,0.744,1.103,1.548,2.35
10/23/2008,0.624,0.722,1.059,1.51,2.284
10/24/2008,0.629,0.717,1.034,1.497,2.253
10/27/2008,0.639,0.701,0.995,1.485,2.294
10/28/2008,0.636,0.71,1.039,1.53,2.295
10/29/2008,0.499,0.62,0.93,1.504,2.289
10/30/2008,0.498,0.592,0.895,1.496,2.27
10/31/2008,0.38,0.553,0.868,1.476,2.23
11/4/2008,0.398,0.549,0.881,1.514,2.273
11/5/2008,0.41,0.555,0.932,1.537,2.29
11/6/2008,0.432,0.554,0.899,1.5,2.28
11/7/2008,0.434,0.572,0.929,1.52,2.26
11/10/2008,0.439,0.596,0.963,1.535,2.249
11/11/2008,0.442,0.595,0.924,1.495,2.225
11/12/2008,0.456,0.595,0.925,1.51,2.235
11/13/2008,0.45,0.578,0.908,1.499,2.205
11/14/2008,0.446,0.555,0.89,1.497,2.212
11/17/2008,0.436,0.534,0.875,1.486,2.249
11/18/2008,0.435,0.54,0.895,1.49,2.295
11/19/2008,0.437,0.553,0.889,1.475,2.275
11/20/2008,0.438,0.541,0.865,1.445,2.254
11/21/2008,0.439,0.562,0.864,1.401,2.224
11/25/2008,0.439,0.589,0.883,1.413,2.22
11/26/2008,0.468,0.604,0.875,1.391,2.184
11/27/2008,0.479,0.606,0.885,1.38,2.159
11/28/2008,0.488,0.601,0.875,1.399,2.189
12/1/2008,0.49,0.591,0.865,1.408,2.2
12/2/2008,0.477,0.555,0.835,1.359,2.128
12/3/2008,0.469,0.555,0.865,1.391,2.18
12/4/2008,0.469,0.56,0.87,1.378,2.184
12/5/2008,0.469,0.573,0.881,1.375,2.169
12/8/2008,0.468,0.585,0.895,1.398,2.205
12/9/2008,0.473,0.591,0.889,1.404,2.229
12/10/2008,0.48,0.592,0.92,1.42,2.24
12/11/2008,0.479,0.585,0.909,1.423,2.255
12/12/2008,0.471,0.541,0.855,1.395,2.24
12/15/2008,0.469,0.542,0.865,1.384,2.234
12/16/2008,0.464,0.518,0.84,1.375,2.22
12/17/2008,0.359,0.471,0.795,1.301,2.16
12/18/2008,0.352,0.461,0.791,1.272,2.104
12/19/2008,0.235,0.434,0.765,1.236,2.039
12/22/2008,0.24,0.409,0.745,1.224,1.945
12/24/2008,0.228,0.403,0.73,1.215,1.885
12/25/2008,0.226,0.414,0.744,1.22,1.873
12/26/2008,0.218,0.415,0.743,1.21,1.804
12/29/2008,0.208,0.402,0.725,1.209,1.764
12/30/2008,0.198,0.38,0.689,1.174,1.739
1/5/2009,0.19,0.372,0.68,1.209,1.809
1/6/2009,0.186,0.385,0.729,1.263,1.879
1/7/2009,0.184,0.374,0.727,1.26,1.914
1/8/2009,0.187,0.379,0.758,1.312,1.968
1/9/2009,0.192,0.379,0.745,1.296,1.929
1/13/2009,0.194,0.374,0.709,1.25,1.879
1/14/2009,0.203,0.38,0.709,1.27,1.924
1/15/2009,0.207,0.379,0.685,1.216,1.899
1/16/2009,0.208,0.372,0.7,1.226,1.9
1/19/2009,0.21,0.363,0.714,1.255,1.924
1/20/2009,0.212,0.356,0.695,1.226,1.865
1/21/2009,0.227,0.368,0.705,1.234,1.885
1/22/2009,0.231,0.365,0.686,1.24,1.91
1/23/2009,0.236,0.368,0.67,1.24,1.929
1/26/2009,0.244,0.387,0.68,1.231,1.93
1/27/2009,0.249,0.403,0.72,1.274,1.955
1/28/2009,0.273,0.412,0.728,1.266,1.942
1/29/2009,0.278,0.407,0.729,1.275,1.94
1/30/2009,0.281,0.406,0.743,1.297,1.939
2/2/2009,0.281,0.4,0.74,1.299,1.92
2/3/2009,0.286,0.408,0.759,1.305,1.905
2/4/2009,0.3,0.435,0.793,1.355,1.959
2/5/2009,0.281,0.435,0.789,1.341,1.943
2/6/2009,0.25,0.421,0.779,1.341,1.975
2/9/2009,0.245,0.405,0.755,1.316,1.975
2/10/2009,0.245,0.42,0.763,1.313,1.949
2/12/2009,0.234,0.405,0.725,1.264,1.894
2/13/2009,0.234,0.395,0.72,1.265,1.894
2/16/2009,0.235,0.4,0.746,1.299,1.915
2/17/2009,0.235,0.392,0.729,1.288,1.919
2/18/2009,0.237,0.378,0.715,1.261,1.899
2/19/2009,0.239,0.385,0.709,1.268,1.91
2/20/2009,0.242,0.386,0.715,1.284,1.929
2/23/2009,0.249,0.393,0.72,1.28,1.919
2/24/2009,0.252,0.407,0.724,1.274,1.927
2/25/2009,0.261,0.419,0.745,1.309,1.954
2/26/2009,0.269,0.4,0.705,1.284,1.974
2/27/2009,0.269,0.405,0.705,1.28,1.964
3/2/2009,0.265,0.406,0.725,1.305,1.984
3/3/2009,0.26,0.404,0.735,1.295,1.984
3/4/2009,0.264,0.405,0.74,1.306,1.964
3/5/2009,0.255,0.411,0.75,1.319,1.965
3/6/2009,0.226,0.406,0.739,1.3,1.961
3/9/2009,0.229,0.408,0.734,1.304,1.996
3/10/2009,0.236,0.421,0.755,1.309,1.984
3/11/2009,0.245,0.417,0.76,1.321,1.986
3/12/2009,0.245,0.42,0.744,1.318,1.979
3/13/2009,0.245,0.42,0.77,1.324,1.979
3/16/2009,0.247,0.415,0.76,1.305,1.979
3/17/2009,0.254,0.415,0.78,1.31,2.009
3/18/2009,0.26,0.414,0.765,1.309,2.035
3/19/2009,0.26,0.402,0.721,1.268,2.02
3/23/2009,0.26,0.405,0.72,1.271,2.019
3/24/2009,0.26,0.408,0.729,1.269,2.005
3/25/2009,0.266,0.41,0.751,1.294,2.019
3/26/2009,0.254,0.422,0.776,1.324,2.054
3/27/2009,0.25,0.424,0.79,1.334,2.029
3/30/2009,0.246,0.422,0.784,1.339,2.026
3/31/2009,0.236,0.42,0.79,1.353,2.04
4/1/2009,0.232,0.412,0.777,1.35,2.039
4/2/2009,0.232,0.41,0.8,1.378,2.055
4/3/2009,0.222,0.406,0.825,1.425,2.099
4/6/2009,0.216,0.423,0.86,1.465,2.164
4/7/2009,0.215,0.429,0.859,1.439,2.13
4/8/2009,0.215,0.44,0.875,1.464,2.153
4/9/2009,0.216,0.468,0.904,1.484,2.178
4/10/2009,0.205,0.465,0.875,1.46,2.204
4/13/2009,0.2,0.46,0.861,1.461,2.227
4/14/2009,0.2,0.455,0.87,1.468,2.224
4/15/2009,0.203,0.433,0.835,1.44,2.2
4/16/2009,0.215,0.425,0.854,1.46,2.22
4/17/2009,0.203,0.408,0.846,1.454,2.214
4/20/2009,0.2,0.41,0.86,1.478,2.243
4/21/2009,0.2,0.412,0.84,1.463,2.239
4/22/2009,0.2,0.41,0.823,1.442,2.204
4/23/2009,0.198,0.406,0.824,1.435,2.224
4/24/2009,0.195,0.426,0.84,1.434,2.221
4/27/2009,0.199,0.421,0.865,1.463,2.206
4/28/2009,0.199,0.404,0.815,1.419,2.145
4/30/2009,0.196,0.392,0.823,1.432,2.134
5/1/2009,0.195,0.385,0.804,1.406,2.109
5/7/2009,0.195,0.405,0.826,1.422,2.145
5/8/2009,0.195,0.407,0.852,1.455,2.18
5/11/2009,0.205,0.406,0.849,1.464,2.2
5/12/2009,0.209,0.396,0.85,1.455,2.22
5/13/2009,0.209,0.386,0.854,1.458,2.233
5/14/2009,0.205,0.379,0.83,1.435,2.199
5/15/2009,0.204,0.376,0.814,1.432,2.198
5/18/2009,0.205,0.375,0.799,1.411,2.159
5/19/2009,0.205,0.384,0.812,1.427,2.196
5/20/2009,0.197,0.378,0.806,1.429,2.206
5/21/2009,0.191,0.367,0.805,1.435,2.224
5/22/2009,0.19,0.357,0.801,1.438,2.225
5/25/2009,0.19,0.364,0.815,1.455,2.229
5/26/2009,0.19,0.365,0.814,1.448,2.21
5/27/2009,0.185,0.365,0.836,1.478,2.215
5/28/2009,0.181,0.348,0.822,1.488,2.23
5/29/2009,0.175,0.359,0.82,1.49,2.255
6/1/2009,0.175,0.361,0.819,1.491,2.275
6/2/2009,0.18,0.369,0.836,1.524,2.31
6/3/2009,0.179,0.368,0.826,1.554,2.315
6/4/2009,0.18,0.359,0.796,1.514,2.29
6/5/2009,0.174,0.351,0.801,1.503,2.27
6/8/2009,0.175,0.381,0.845,1.521,2.28
6/9/2009,0.175,0.389,0.854,1.534,2.285
6/10/2009,0.175,0.384,0.856,1.547,2.295
6/11/2009,0.175,0.382,0.855,1.563,2.316
6/12/2009,0.175,0.381,0.87,1.521,2.295
6/15/2009,0.175,0.381,0.859,1.513,2.315
6/16/2009,0.175,0.377,0.832,1.473,2.28
6/17/2009,0.171,0.379,0.83,1.47,2.265
6/18/2009,0.165,0.375,0.815,1.461,2.25
6/19/2009,0.165,0.362,0.793,1.452,2.245
6/22/2009,0.165,0.36,0.784,1.464,2.285
6/23/2009,0.165,0.352,0.76,1.416,2.251
6/24/2009,0.16,0.337,0.735,1.389,2.216
6/25/2009,0.155,0.318,0.731,1.391,2.235
6/26/2009,0.154,0.32,0.73,1.404,2.235
6/29/2009,0.155,0.312,0.715,1.394,2.216
6/30/2009,0.15,0.32,0.725,1.359,2.185
7/1/2009,0.145,0.301,0.71,1.35,2.16
7/2/2009,0.15,0.284,0.7,1.358,2.195
7/3/2009,0.145,0.265,0.68,1.33,2.175
7/6/2009,0.14,0.264,0.675,1.311,2.16
7/7/2009,0.14,0.268,0.69,1.315,2.135
7/8/2009,0.148,0.264,0.678,1.295,2.12
7/9/2009,0.15,0.25,0.674,1.301,2.135
7/10/2009,0.15,0.248,0.67,1.305,2.153
7/13/2009,0.15,0.252,0.67,1.309,2.149
7/14/2009,0.154,0.259,0.689,1.344,2.183
7/15/2009,0.155,0.267,0.68,1.339,2.19
7/16/2009,0.155,0.27,0.68,1.344,2.209
7/17/2009,0.158,0.269,0.675,1.325,2.184
7/21/2009,0.16,0.279,0.7,1.37,2.235
7/22/2009,0.16,0.285,0.715,1.391,2.256
7/23/2009,0.155,0.284,0.701,1.391,2.295
7/24/2009,0.155,0.276,0.685,1.383,2.32
7/27/2009,0.155,0.271,0.68,1.397,2.32
7/28/2009,0.155,0.27,0.679,1.396,2.305
7/29/2009,0.155,0.274,0.686,1.382,2.279
7/30/2009,0.155,0.275,0.692,1.396,2.31
7/31/2009,0.155,0.285,0.714,1.419,2.335
8/3/2009,0.155,0.286,0.73,1.445,2.335
8/4/2009,0.155,0.281,0.725,1.459,2.354
8/5/2009,0.15,0.275,0.716,1.44,2.33
8/6/2009,0.145,0.275,0.725,1.445,2.32
8/7/2009,0.141,0.273,0.724,1.44,2.33
8/10/2009,0.14,0.28,0.749,1.464,2.369
8/11/2009,0.14,0.28,0.75,1.455,2.37
8/12/2009,0.14,0.275,0.729,1.425,2.345
8/13/2009,0.14,0.275,0.725,1.416,2.315
8/14/2009,0.14,0.27,0.702,1.385,2.29
8/17/2009,0.14,0.266,0.679,1.35,2.26
8/18/2009,0.14,0.266,0.665,1.35,2.27
8/19/2009,0.14,0.261,0.655,1.349,2.29
8/20/2009,0.14,0.253,0.66,1.35,2.303
8/21/2009,0.14,0.251,0.636,1.315,2.271
8/24/2009,0.14,0.25,0.645,1.33,2.29
8/25/2009,0.14,0.247,0.636,1.33,2.275
8/26/2009,0.14,0.245,0.63,1.316,2.251
8/27/2009,0.145,0.245,0.625,1.305,2.23
8/28/2009,0.145,0.254,0.621,1.315,2.23
8/31/2009,0.145,0.254,0.614,1.31,2.234
9/1/2009,0.145,0.253,0.609,1.295,2.235
9/2/2009,0.145,0.249,0.592,1.318,2.22
9/3/2009,0.145,0.246,0.599,1.31,2.19
9/4/2009,0.145,0.244,0.611,1.331,2.19
9/7/2009,0.145,0.245,0.636,1.364,2.235
9/8/2009,0.145,0.245,0.606,1.335,2.22
9/9/2009,0.145,0.232,0.617,1.333,2.221
9/10/2009,0.145,0.221,0.605,1.33,2.225
9/11/2009,0.145,0.215,0.585,1.31,2.199
9/14/2009,0.145,0.215,0.57,1.3,2.184
9/15/2009,0.145,0.215,0.59,1.321,2.2
9/16/2009,0.147,0.215,0.591,1.329,2.215
9/17/2009,0.15,0.22,0.615,1.348,2.22
9/18/2009,0.15,0.229,0.629,1.348,2.204
9/24/2009,0.15,0.226,0.606,1.328,2.18
9/25/2009,0.15,0.22,0.59,1.318,2.17
9/28/2009,0.146,0.228,0.585,1.29,2.145
9/29/2009,0.145,0.23,0.586,1.29,2.168
9/30/2009,0.146,0.25,0.601,1.301,2.199
10/1/2009,0.145,0.246,0.594,1.3,2.21
10/2/2009,0.145,0.24,0.564,1.26,2.179
10/5/2009,0.145,0.24,0.574,1.269,2.18
10/6/2009,0.148,0.24,0.565,1.25,2.163
10/7/2009,0.15,0.245,0.584,1.27,2.169
10/8/2009,0.145,0.254,0.594,1.27,2.145
10/9/2009,0.145,0.26,0.615,1.29,2.175
10/13/2009,0.145,0.26,0.615,1.305,2.19
10/14/2009,0.149,0.251,0.605,1.305,2.2
10/15/2009,0.15,0.254,0.62,1.32,2.226
10/16/2009,0.15,0.251,0.626,1.335,2.265
10/19/2009,0.15,0.254,0.63,1.345,2.249
10/20/2009,0.15,0.259,0.64,1.359,2.285
10/21/2009,0.15,0.26,0.631,1.356,2.295
10/22/2009,0.15,0.268,0.65,1.371,2.31
10/23/2009,0.15,0.278,0.664,1.369,2.275
10/26/2009,0.15,0.289,0.699,1.404,2.305
10/27/2009,0.15,0.286,0.705,1.41,2.295
10/28/2009,0.15,0.276,0.709,1.43,2.301
10/29/2009,0.155,0.266,0.679,1.414,2.295
10/30/2009,0.155,0.264,0.679,1.415,2.28
11/2/2009,0.155,0.259,0.655,1.385,2.23
11/4/2009,0.155,0.277,0.683,1.41,2.24
11/5/2009,0.16,0.284,0.705,1.45,2.265
11/6/2009,0.16,0.276,0.709,1.454,2.27
11/9/2009,0.16,0.276,0.723,1.478,2.29
11/10/2009,0.16,0.27,0.714,1.475,2.305
11/11/2009,0.155,0.265,0.695,1.436,2.264
11/12/2009,0.151,0.264,0.656,1.38,2.261
11/13/2009,0.15,0.257,0.628,1.345,2.246
11/16/2009,0.15,0.252,0.621,1.34,2.24
11/17/2009,0.15,0.246,0.592,1.311,2.215
11/18/2009,0.15,0.242,0.589,1.305,2.22
11/19/2009,0.155,0.24,0.594,1.306,2.2
11/20/2009,0.155,0.249,0.599,1.313,2.195
11/24/2009,0.155,0.255,0.598,1.3,2.189
11/25/2009,0.155,0.247,0.595,1.305,2.203
11/26/2009,0.155,0.249,0.58,1.29,2.183
11/27/2009,0.155,0.235,0.544,1.256,2.155
11/30/2009,0.155,0.234,0.545,1.266,2.165
12/1/2009,0.125,0.179,0.466,1.202,2.11
12/2/2009,0.12,0.183,0.484,1.255,2.105
12/3/2009,0.12,0.179,0.485,1.271,2.145
12/4/2009,0.121,0.182,0.495,1.295,2.195
12/7/2009,0.124,0.183,0.505,1.291,2.205
12/8/2009,0.125,0.191,0.499,1.275,2.218
12/9/2009,0.125,0.189,0.479,1.245,2.2
12/10/2009,0.125,0.184,0.484,1.251,2.201
12/11/2009,0.125,0.181,0.494,1.288,2.25
12/14/2009,0.125,0.175,0.515,1.308,2.255
12/15/2009,0.125,0.175,0.504,1.289,2.27
12/16/2009,0.125,0.174,0.485,1.265,2.3
12/17/2009,0.125,0.174,0.499,1.255,2.275
12/18/2009,0.121,0.169,0.464,1.236,2.245
12/21/2009,0.12,0.168,0.44,1.226,2.231
12/22/2009,0.119,0.171,0.463,1.259,2.274
12/24/2009,0.125,0.171,0.47,1.27,2.279
12/25/2009,0.125,0.17,0.478,1.28,2.278
12/28/2009,0.125,0.171,0.494,1.31,2.304
12/29/2009,0.125,0.161,0.484,1.305,2.296
12/30/2009,0.125,0.151,0.473,1.295,2.275
1/4/2010,0.125,0.16,0.499,1.329,2.29
1/5/2010,0.125,0.16,0.494,1.335,2.299
1/6/2010,0.125,0.165,0.505,1.341,2.305
1/7/2010,0.125,0.165,0.51,1.35,2.324
1/8/2010,0.125,0.175,0.525,1.365,2.325
1/12/2010,0.125,0.175,0.519,1.36,2.319
1/13/2010,0.12,0.169,0.51,1.336,2.308
1/14/2010,0.12,0.167,0.526,1.341,2.29
1/15/2010,0.12,0.165,0.524,1.33,2.285
1/18/2010,0.12,0.165,0.524,1.325,2.29
1/19/2010,0.12,0.165,0.519,1.335,2.308
1/20/2010,0.118,0.165,0.519,1.339,2.314
1/21/2010,0.118,0.165,0.53,1.349,2.316
1/22/2010,0.115,0.165,0.518,1.33,2.304
1/25/2010,0.115,0.165,0.524,1.345,2.31
1/26/2010,0.115,0.165,0.506,1.325,2.29
1/27/2010,0.115,0.164,0.494,1.315,2.288
1/28/2010,0.115,0.16,0.5,1.319,2.285
1/29/2010,0.115,0.164,0.5,1.325,2.295
2/1/2010,0.115,0.165,0.51,1.34,2.305
2/2/2010,0.115,0.164,0.529,1.355,2.325
2/3/2010,0.115,0.165,0.535,1.364,2.335
2/4/2010,0.115,0.166,0.55,1.385,2.338
2/5/2010,0.115,0.165,0.535,1.374,2.33
2/8/2010,0.115,0.163,0.524,1.365,2.325
2/9/2010,0.115,0.165,0.52,1.346,2.321
2/10/2010,0.12,0.165,0.515,1.335,2.331
2/12/2010,0.12,0.165,0.525,1.335,2.326
2/15/2010,0.12,0.165,0.519,1.33,2.34
2/16/2010,0.12,0.165,0.51,1.33,2.353
2/17/2010,0.12,0.161,0.51,1.331,2.35
2/18/2010,0.12,0.16,0.506,1.325,2.345
2/19/2010,0.12,0.16,0.515,1.34,2.355
2/22/2010,0.12,0.16,0.53,1.351,2.355
2/23/2010,0.12,0.16,0.525,1.34,2.34
2/24/2010,0.12,0.16,0.515,1.329,2.34
2/25/2010,0.125,0.16,0.5,1.305,2.324
2/26/2010,0.125,0.165,0.505,1.305,2.31
3/1/2010,0.125,0.165,0.51,1.315,2.315
3/2/2010,0.121,0.165,0.504,1.304,2.319
3/3/2010,0.12,0.165,0.505,1.34,2.324
3/4/2010,0.12,0.156,0.489,1.335,2.334
3/5/2010,0.115,0.151,0.474,1.315,2.329
3/8/2010,0.115,0.15,0.479,1.325,2.335
3/9/2010,0.115,0.15,0.474,1.313,2.315
3/10/2010,0.115,0.15,0.478,1.31,2.29
3/11/2010,0.12,0.15,0.484,1.325,2.295
3/12/2010,0.12,0.15,0.525,1.349,2.29
3/15/2010,0.12,0.15,0.52,1.349,2.297
3/16/2010,0.12,0.15,0.51,1.35,2.312
3/17/2010,0.12,0.15,0.515,1.355,2.315
3/18/2010,0.12,0.15,0.533,1.374,2.312
3/19/2010,0.12,0.15,0.53,1.37,2.3
3/23/2010,0.12,0.15,0.514,1.355,2.28
3/24/2010,0.12,0.15,0.51,1.346,2.265
3/25/2010,0.12,0.156,0.534,1.369,2.269
3/26/2010,0.12,0.168,0.553,1.385,2.271
3/29/2010,0.119,0.175,0.564,1.408,2.305
3/30/2010,0.119,0.175,0.554,1.4,2.315
3/31/2010,0.119,0.181,0.559,1.4,2.3
4/1/2010,0.119,0.176,0.533,1.364,2.27
4/2/2010,0.119,0.175,0.535,1.364,2.235
4/5/2010,0.12,0.175,0.549,1.39,2.234
4/6/2010,0.12,0.171,0.554,1.405,2.254
4/7/2010,0.12,0.168,0.56,1.406,2.26
4/8/2010,0.12,0.166,0.554,1.39,2.22
4/9/2010,0.12,0.165,0.551,1.39,2.225
4/12/2010,0.12,0.165,0.56,1.405,2.235
4/13/2010,0.12,0.165,0.54,1.385,2.231
4/14/2010,0.12,0.165,0.539,1.375,2.236
4/15/2010,0.12,0.17,0.535,1.37,2.236
4/16/2010,0.12,0.17,0.52,1.35,2.226
4/19/2010,0.119,0.166,0.496,1.321,2.212
4/20/2010,0.119,0.165,0.5,1.33,2.216
4/21/2010,0.119,0.165,0.505,1.34,2.22
4/22/2010,0.12,0.165,0.49,1.321,2.201
4/23/2010,0.12,0.165,0.486,1.32,2.185
4/26/2010,0.12,0.169,0.5,1.33,2.18
4/27/2010,0.12,0.169,0.495,1.315,2.161
4/28/2010,0.119,0.172,0.469,1.292,2.15
4/30/2010,0.119,0.17,0.47,1.29,2.13
5/6/2010,0.119,0.17,0.465,1.279,2.115
5/7/2010,0.115,0.17,0.465,1.284,2.14
5/10/2010,0.115,0.17,0.488,1.314,2.155
5/11/2010,0.115,0.17,0.479,1.32,2.17
5/12/2010,0.115,0.167,0.466,1.307,2.162
5/13/2010,0.115,0.165,0.472,1.316,2.171
5/14/2010,0.115,0.165,0.464,1.305,2.18
5/17/2010,0.115,0.165,0.455,1.29,2.18
5/18/2010,0.115,0.169,0.465,1.305,2.195
5/19/2010,0.114,0.17,0.453,1.295,2.2
5/20/2010,0.11,0.164,0.434,1.265,2.145
